pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents
2021-09-12,https://www.benzinga.com/analyst-ratings/analyst-color/21/09/22885986/what-to-expect-from-apples-california-streaming-event,0.3106250389392371,0.999704509973526,0.31071679312118156,2,0.31096367793474883,0.3104699083076143,,,,,,,,,,,0.31096367793474883,0.3104699083076143,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,https://www.fool.com/investing/2021/09/13/heres-why-globalstar-stock-just-crashed-12/,1.8927819136186192,0.9999768733978271,1.8928256882452938,1,1.8928256882452938,,,,,,,,,,,,1.8928256882452938,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,http://feeds.benzinga.com/~r/benzinga/news/events/~3/0SzFmxLjB_8/what-to-expect-from-apples-california-streaming-event,0.3106250389392371,0.999704509973526,0.31071679312118156,2,0.31096367793474883,0.3104699083076143,,,,,,,,,,,0.31096367793474883,0.3104699083076143,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,http://feeds.benzinga.com/~r/benzinga/news/~3/0SzFmxLjB_8/what-to-expect-from-apples-california-streaming-event,0.3106250389392371,0.999704509973526,0.31071679312118156,2,0.31096367793474883,0.3104699083076143,,,,,,,,,,,0.31096367793474883,0.3104699083076143,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,http://feeds.benzinga.com/~r/benzinga/~3/TrbAt1w7yLo/does-apple-face-big-threat-to-iphone-sales-from-wireless-carriers-ending-their-fight,0.17596525658478657,0.9999315738677979,0.17597592478394808,3,0.22962936672010043,0.29201549440104374,0.006282913230700084,,,,,,,,,,0.22962936672010043,0.29201549440104374,0.006282913230700084,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,http://feeds.benzinga.com/~r/benzinga/news/~3/9oB1V92IQQ4/fortnite-maker-epic-discontent-with-mixed-ruling-to-continue-legal-fight-against-apple,-0.0009230297318815655,0.004727482795715332,0.0072448207720129075,2,0.008206737039485029,0.0062829045045407865,,,,,,,,,,,0.008206737039485029,0.0062829045045407865,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,http://feeds.benzinga.com/~r/benzinga/media/~3/nRdEOpfW5rs/cramer-on-epic-games-ruling-very-big-win-for-apple-completely-misinterpreted-by-the-anal,-0.006182799404081528,-0.7406103610992432,0.00834824859174907,1,0.00834824859174907,,,,,,,,,,,,0.00834824859174907,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,http://feeds.benzinga.com/~r/benzinga/~3/tJvkN_tStUM/apple-supplier-tsmc-to-build-advanced-plant-in-taiwan-to-address-chip-shortage,0.006623738664578193,0.9999401569366455,0.006624123800723134,2,0.006965473986386343,0.006282773615059924,,,,,,,,,,,0.006965473986386343,0.006282773615059924,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,http://feeds.benzinga.com/~r/benzinga/economics/~3/sAxkuE4V1fA/tech-market-in-focus-after-big-friday-slide-from-apple-alphabet-following-judges-decision,-0.0012812265039413011,-0.1956629753112793,0.00675133781565143,5,0.007317374615338984,0.005755833232110233,0.007461623604735974,0.006938944395371872,0.006282913230700084,,,,,,,,0.007317374615338984,0.005755833232110233,0.007461623604735974,0.006938944395371872,0.006282913230700084,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,https://www.fool.com/investing/2021/09/14/up-90-in-a-year-this-growth-stock-is-about-to-get/,0.3614443917281479,0.9999513328075409,0.3614750631188468,4,0.006171595283487597,0.0060479548346339534,0.53846161356416,0.8952190887931057,,,,,,,,,0.006171595283487597,0.0060479548346339534,0.53846161356416,0.8952190887931057,,,,,,,,,,,,,,,,,,,,,,,,
