pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents
2021-09-28,https://www.investing.com/analysis/intels-turnaround-strategy-a-risky-bet-one-equity-investors-should-avoid-200603166,0.17181570057955106,0.9999707937240601,0.1718207188228772,1,0.1718207188228772,,,,,0.1718207188228772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,http://feeds.benzinga.com/~r/benzinga/news/retail-sales/~3/CKUGYlDNtyM/a-glimpse-of-this-weeks-earnings-calendar,0.0687947567273971,0.9999662637710571,0.06879707768136036,1,0.06879707768136036,,,,,0.06879707768136036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,https://www.fool.com/investing/2021/10/05/why-nvidia-stock-was-up-today/,1.078036127684337,0.9999774694442749,1.078060671673656,2,2.146279775586948,0.009841567760364265,,,,2.146279775586948,0.009841567760364265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,https://www.benzinga.com/news/small-cap/21/10/23406469/barrons-latest-picks-and-pans-amazon-apple-chevron-citigroup-dell-and-more,0.5123784153356302,0.9999767541885376,0.5123903262645497,1,0.5123903262645497,,,,,0.5123903262645497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,https://www.zacks.com/stock/news/1814231/sap-se-sap-q3-earnings-revenues-improve-yy-view-lifted,0.14569166174505033,0.960055023431778,0.14616739568825873,2,0.28192634518068815,0.010408446195829339,,,,0.28192634518068815,0.010408446195829339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,https://www.fool.com/investing/2021/11/02/why-dell-stock-got-cut-in-half-today/,-0.013915242135724544,-0.9994088411331177,0.013923473120317418,1,0.013923473120317418,,,,,0.013923473120317418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,https://www.investing.com/analysis/dell-shares-look-good-as-a-standalone-play-200607909,0.23796140386881504,0.405926247437795,0.24445332774008843,6,0.278008112809563,0.01184328619643228,0.009746975697231567,0.011814758710383361,1.1455209648475455,0.278008112809563,0.01184328619643228,0.009746975697231567,0.011814758710383361,1.1455209648475455,0.009785868179374895,,,,,,,,,,,,,,,,,0.009785868179374895,,,,,,,,,,,,,,,,
2021-11-13,https://www.marketwatch.com/story/why-ges-tax-free-split-could-power-the-stock-higher-and-reward-patient-investors-11636517192,-0.2699955654571538,-0.999725878238678,0.2700695974108756,1,0.2700695974108756,,,,,0.2700695974108756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,https://www.zacks.com/stock/news/1828597/analysts-estimate-vmware-vmw-to-report-a-decline-in-earnings-what-to-look-out-for,-0.15219891305437047,0.30405261119206745,0.16827911340911628,3,0.48030207020443644,0.012704316371034785,0.01183095365187759,,,0.48030207020443644,0.012704316371034785,0.01183095365187759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,https://www.zacks.com/stock/news/1828878/citrix-ctxs-to-work-with-nexthink-to-boost-hybrid-experience,0.17224956892128232,0.9769379794597626,0.17249852444182512,2,0.33458825574539675,0.010408793138253493,,,,0.33458825574539675,0.010408793138253493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
