pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_1_sents,sub_2_sents,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents
2021-06-23,https://www.benzinga.com/analyst-ratings/downgrades/21/06/21681880/why-plug-powers-stock-is-trading-lower-today,-0.27617902203228956,-0.9993095397949219,0.2763698444117395,1,0.2763698444117395,,0.2763698444117395,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/analyst-ratings/21/06/21688053/where-plug-power-stands-with-analysts,-0.03601828623593628,-0.9961081147193909,0.03615901296626103,1,0.03615901296626103,,0.03615901296626103,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.fool.com/investing/2021/06/23/why-plug-power-stock-reversed-course-today/,-0.4591076846200836,-0.9985078275203705,0.4593394232586104,2,0.8765969732111016,0.04208187330611913,0.8765969732111016,0.04208187330611913,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21683149/plug-power-analyst-drops-bullish-stance-says-company-needs-to-show-profitability-im,-0.17316816714302333,-0.9966598153114319,0.1737540868134241,2,0.30487464741225623,0.042633526214591974,0.30487464741225623,0.042633526214591974,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/analyst-ratings/price-target/21/06/21681752/10-biggest-price-target-changes-for-wednesday,-0.04284124671962762,-0.9981614947319031,0.04292015565190118,1,0.04292015565190118,,0.04292015565190118,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.zacks.com/stock/news/1753227/ballard-bldp-gets-fuel-cell-modules-order-from-new-flyer,-0.040700684659418715,-0.9856390357017517,0.04128162313439454,2,0.04025950041348641,0.042303745855302666,0.04025950041348641,0.042303745855302666,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21682613/thinking-about-buying-stock-or-options-in-peloton-microsoft-or-plug-power,-0.2971642728514941,-0.9980834722518921,0.2977348900298161,1,0.2977348900298161,,0.2977348900298161,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.fool.com/investing/2021/06/23/fuel-cell-stocks-are-more-than-40-off-their-2021-h/,-0.038195951022532273,-0.9770926117897034,0.03912679862046899,5,0.04141274475553697,0.04400938087243467,0.04141274475553697,0.04400938087243467,0.03490183248935384,0.03338041415212637,0.041929620832893116,,,,,,,,,,0.03490183248935384,0.03338041415212637,0.041929620832893116,,,,,,,,,
2021-06-23,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21692399/tesla-and-nvidia-lead-the-nasdaq-in-a-mixed-day-of-trading,-0.04131368848453509,-0.9976468682289124,0.04141113434042833,1,0.04141113434042833,,0.04141113434042833,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/markets/options/21/06/21690219/plug-power-dips-options-traders-buy-calls-and-sell-puts,-0.806555248633249,-0.9973389357328415,0.8079313349171627,4,3.096622096467129,0.044246451411796,3.096622096467129,0.044246451411796,0.04566309099903516,0.045193700790690516,,,,,,,,,,,0.04566309099903516,0.045193700790690516,,,,,,,,,,
2021-06-23,https://www.zacks.com/stock/news/1752571/company-news-for-jun-23-2021,-0.0033067640577885277,-0.06718459725379944,0.04178454124118345,2,0.041248145279515105,0.042320937202851794,0.041248145279515105,0.042320937202851794,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.fool.com/investing/2021/06/23/4-stocks-wall-street-expects-nearly-triple-1-year/,-0.2148543416762299,-0.9300041794776917,0.23102513560411767,1,0.23102513560411767,,0.23102513560411767,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.benzinga.com/analyst-ratings/upgrades/21/06/21685523/benzingas-top-ratings-upgrades-downgrades-for-june-23-2021,-0.045425509507145356,-0.9987418055534363,0.04548273563253274,1,0.04548273563253274,,0.04548273563253274,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,https://www.fool.com/investing/2021/06/24/why-plug-power-stock-continues-to-fall-today/,-0.03510393288958495,-0.8423719803492228,0.042143644852539824,3,0.04468918044963455,0.03571571250150929,0.04468918044963455,0.03571571250150929,0.04602604160647563,,,,,,,,,,,,0.04602604160647563,,,,,,,,,,,
2021-06-24,https://www.fool.com/investing/2021/06/24/why-plug-power-stock-was-in-rally-mode-this-week/,-0.07039814075912616,-0.3189016779263814,0.5247769912094243,3,0.23279281185449996,0.66717447641927,0.23279281185449996,0.66717447641927,0.6743636853545031,,,,,,,,,,,,0.6743636853545031,,,,,,,,,,,
2021-06-26,https://www.fool.com/investing/2021/06/26/could-amazon-buy-plug-power/,0.31460878862512137,-0.34661885102589923,0.39361352393988897,3,1.088766093454756,0.048250063197502094,1.088766093454756,0.048250063197502094,0.04382441516740872,,,,,,,,,,,,0.04382441516740872,,,,,,,,,,,
2021-06-27,https://www.fool.com/investing/2021/06/27/5-of-fastest-growing-large-cap-stocks-on-planet/,0.04793776995375951,0.9951452612876892,0.04817163063383271,1,0.04817163063383271,,0.04817163063383271,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,https://www.benzinga.com/news/21/06/21768314/amazon-uses-clout-to-buy-stake-in-supplier-companies-at-discount-wsj,-0.04031918513982075,-0.9980230331420898,0.040399052728155284,1,0.040399052728155284,,0.040399052728155284,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21761932/this-clean-energy-company-has-a-better-5-year-return-than-exxon-mobil-royal-dutch-shell-,0.002604726824639716,-0.06963425874710083,0.04139055540075628,2,0.047308766273085105,0.03547234452842745,0.047308766273085105,0.03547234452842745,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21787095/why-this-plug-power-analyst-is-bullish-on-hydrogen-stocks-growth-potential,-0.30484965469560454,-0.9876433610916138,0.3086637005878954,1,0.3086637005878954,,0.3086637005878954,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21783953/is-now-the-time-to-buy-stock-in-plug-power-micron-or-roblox,-0.2315289667640812,-0.99702388048172,0.2322200814811137,1,0.2322200814811137,,0.2322200814811137,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21838752/benzingas-bulls-and-bears-of-the-week-amazon-exxon-gm-netflix-tesla-and-more,-0.21491162363259958,-0.976833701133728,0.22000840407448052,1,0.22000840407448052,,0.22000840407448052,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,https://www.fool.com/investing/2021/07/06/why-plug-power-stock-couldnt-retain-todays-gains/,-0.04533851352323441,-0.997085839509964,0.045469352743516295,2,0.04475319453836189,0.04618551094867069,0.04475319453836189,0.04618551094867069,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,https://www.fool.com/investing/2021/07/06/plug-power-is-growing-revenue-but-profits-remain-e/,0.01749118147764328,0.3730810135602951,0.04707104236928064,4,0.04600608438703076,0.04673303449665936,0.04600608438703076,0.04673303449665936,0.04825013723819786,0.0472949133552346,,,,,,,,,,,0.04825013723819786,0.0472949133552346,,,,,,,,,,
2021-07-07,https://www.fool.com/investing/2021/07/07/why-plug-power-stock-dropped-wednesday/,-0.5353307261666613,-0.1570483148097992,0.5658546453323152,2,1.096453186884456,0.03525610378017439,1.096453186884456,0.03525610378017439,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,https://www.zacks.com/stock/news/1759415/plug-power-plug-dips-more-than-broader-markets-what-you-should-know,-2.855253608196907,-0.9307254552841187,3.067772125481725,1,3.067772125481725,,3.067772125481725,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,https://www.fool.com/investing/2021/07/08/why-shares-of-plug-power-popped-11-in-june/,-0.21286417437649244,-0.31954727570215863,0.2530352710042922,3,0.04607710805972133,0.6690811405834552,0.04607710805972133,0.6690811405834552,0.043947564369699946,,,,,,,,,,,,0.043947564369699946,,,,,,,,,,,
2021-07-08,https://www.fool.com/investing/2021/07/08/why-plug-power-enphase-and-bloom-slipped-today/,-0.13227523479800252,-0.927484542131424,0.1359059247781881,2,0.046240273685998805,0.2255715758703774,0.046240273685998805,0.2255715758703774,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,https://www.zacks.com/stock/news/1759931/ballard-power-bldp-wins-contract-of-15-fcmovetm-hd-fuel-cells,-0.04086270595399053,-0.9947886168956757,0.04107368373928563,2,0.0398436216232686,0.042303745855302666,0.0398436216232686,0.042303745855302666,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,https://www.fool.com/investing/2021/07/09/why-plug-power-stock-dropped-on-ballards-good-news/,-0.5771137856663002,-0.9985015988349915,0.5778294893401801,2,1.1076023971751752,0.04805658150518493,1.1076023971751752,0.04805658150518493,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21930854/apple-tesla-nio-palantir-and-more-stocks-norways-largest-financial-services-group-bought,-0.03875936190400321,-0.9605292081832886,0.040352090882599306,1,0.040352090882599306,,0.040352090882599306,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,https://www.fool.com/investing/2021/07/12/why-plug-power-shares-are-down-today/,0.5212808182789358,0.7597176432609558,0.552688726507016,2,0.04430897044132359,1.0610684825727084,0.04430897044132359,1.0610684825727084,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,https://www.fool.com/investing/2021/07/13/why-is-plug-power-stock-sinking-again-on-tuesday/,-0.22474317851668302,-0.611385852098465,0.34717348266405273,2,0.04558290659212245,0.648764058735983,0.04558290659212245,0.648764058735983,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,https://www.fool.com/investing/2021/07/13/5-supercharged-stocks-with-115-to-177-upside/,0.2300732314584689,0.9848141074180603,0.23362097448183816,1,0.23362097448183816,,0.23362097448183816,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,https://www.fool.com/investing/2021/07/14/why-shares-of-fuelcell-energy-slipped-20-in-the-fi/,-0.03474198815435207,-0.9995121955871582,0.03475894372048464,1,0.03475894372048464,,0.03475894372048464,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,https://www.fool.com/investing/2021/07/14/why-plug-power-stock-dropped-on-apparently-good-ne/,-0.04738983519042729,-0.9911338090896606,0.04782650967310351,2,0.04631289856551713,0.04934012078068989,0.04631289856551713,0.04934012078068989,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,https://www.fool.com/investing/2021/07/15/could-plug-power-be-a-millionaire-maker-stock/,-0.020564461226301067,-0.5056796371936798,0.043284101194045466,4,0.04600595579951462,0.034035091878772294,0.04600595579951462,0.034035091878772294,0.04606700688251556,0.047028350215379364,,,,,,,,,,,0.04606700688251556,0.047028350215379364,,,,,,,,,,
2021-07-15,https://www.fool.com/investing/2021/07/15/why-plug-power-nikola-and-jinkosolar-just-popped/,0.4352283881892256,-0.1284320056438446,0.6535321500075126,2,0.04625095267939161,1.2608133473356338,0.04625095267939161,1.2608133473356338,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,https://www.zacks.com/stock/news/1762843/ballad-power-bldp-gets-fuel-cell-modules-order-from-siemens,-1.0946722511680624,-0.9902724921703339,1.1130093127406004,2,2.183714879625898,0.042303745855302666,2.183714879625898,0.042303745855302666,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,https://www.fool.com/investing/2021/07/16/why-plug-power-stock-dropped-again-today/,-0.0422980411493769,-0.9978592991828918,0.04238878285146325,1,0.04238878285146325,,0.04238878285146325,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,https://www.fool.com/investing/2021/07/17/3-renewable-energy-stocks-to-buy-if-the-market-cra/,0.03563614097046101,0.8608871102333069,0.04139467364170819,1,0.04139467364170819,,0.04139467364170819,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,https://www.fool.com/investing/2021/07/19/why-plug-powers-stock-is-plunging-today/,-0.532007637995372,-0.997584342956543,0.5340370053360494,2,0.04624077812076234,1.0218332325513364,0.04624077812076234,1.0218332325513364,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,https://www.fool.com/investing/2021/07/20/why-plug-power-stock-dropped-then-bounced-today/,-0.7978248500418891,-0.12913724780082703,0.8394396776181828,2,0.04230419910324757,1.636575156133118,0.04230419910324757,1.636575156133118,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,https://www.fool.com/investing/2021/07/21/why-plug-powers-stock-is-popping-today/,0.00011436217664814036,-0.004320591688156128,0.04522021849575162,2,0.044907498978054634,0.045532938013448605,0.044907498978054634,0.045532938013448605,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,https://www.benzinga.com/news/21/07/22101909/plug-power-poaches-tesla-gigafactory-exec-for-help-with-global-manufacturing,-1.5602412940045587,-0.8437517881393433,1.8491709480642773,1,1.8491709480642773,,1.8491709480642773,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,https://www.globenewswire.com/news-release/2021/07/22/2267184/9619/en/Plug-Power-Hires-Former-Tesla-Alum-David-Mindnich-to-Influence-Plug-Power-s-Global-Gigafactory-Footprint.html,0.8088368961689296,0.49982771277427673,0.9652239826086859,4,1.7483113204863256,1.6159441069785951,1.7483113204863256,1.6159441069785951,0.18496555270423037,0.3116749502655923,,,,,,,,,,,0.18496555270423037,0.3116749502655923,,,,,,,,,,
2021-07-22,https://www.fool.com/investing/2021/07/22/why-plug-power-stock-dropped-thursday/,0.5922865617063645,-0.06940290331840515,0.7368743272184627,2,0.0447528588961157,1.4289957955408097,0.0447528588961157,1.4289957955408097,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,https://www.fool.com/investing/2021/07/23/why-plug-power-stock-ends-on-a-down-note-this-week/,0.12663464422440662,0.8240115344524384,0.1394232510508837,2,0.2367645286021432,0.04208197349962424,0.2367645286021432,0.04208197349962424,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,https://www.fool.com/investing/2021/07/24/better-fuel-cell-stock-plug-power-or-ballard-power/,-0.19318156937724593,-0.9291962265968323,0.2498111094128833,5,1.0698824995426843,0.04636679824060292,1.0698824995426843,0.04636679824060292,0.044882099271035515,0.0412163096721242,0.04670784033796952,,,,,,,,,,0.044882099271035515,0.0412163096721242,0.04670784033796952,,,,,,,,,
2021-07-27,https://www.fool.com/investing/2021/07/27/why-fuel-cell-stocks-are-sinking-today/,-0.04183219812215312,-0.9949034452438354,0.04204649036259061,1,0.04204649036259061,,0.04204649036259061,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,https://www.fool.com/investing/2021/07/27/my-top-renewable-energy-stock-to-buy-right-now/,0.041974014179913734,0.994245707988739,0.042216942796588004,1,0.042216942796588004,,0.042216942796588004,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,https://www.fool.com/investing/2021/07/27/renewable-energy-stocks-is-now-a-good-time-to-buy/,1.1506527740124906,0.994256317615509,1.157299937275794,1,1.157299937275794,,1.157299937275794,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,https://www.fool.com/investing/2021/07/28/why-nikola-plug-power-and-bloom-energy-jumped/,0.06256108448373321,0.2679595152537028,0.10781432317082251,3,0.042030781651910085,0.0357399586146539,0.042030781651910085,0.0357399586146539,0.24567222924590357,,,,,,,,,,,,0.24567222924590357,,,,,,,,,,,
2021-07-29,https://www.zacks.com/stock/news/1770992/plug-power-plug-expected-to-beat-earnings-estimates-what-to-know-ahead-of-q2-release,-0.2324357717261988,-0.9840700825055441,0.2358054321933517,3,0.6227025533166598,0.043885604897257624,0.6227025533166598,0.043885604897257624,0.04082813836613764,,,,,,,,,,,,0.04082813836613764,,,,,,,,,,,
2021-07-29,https://www.benzinga.com/trading-ideas/long-ideas/21/07/22220563/plug-power-vs-fuelcell-which-clean-energy-stock-has-performed-better-over-the-last-year,-0.039350317464897595,-0.9928486545880636,0.03962241491324727,3,0.03626276010234742,0.03636405681971882,0.03626276010234742,0.03636405681971882,0.04624042781767556,,,,,,,,,,,,0.04624042781767556,,,,,,,,,,,
2021-08-03,https://www.fool.com/investing/2021/08/03/why-shares-of-plug-power-sank-20-in-july/,-0.04558578187113997,-0.9963614344596863,0.04575619666799906,2,0.044523659524712336,0.04698873381128577,0.044523659524712336,0.04698873381128577,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,https://www.fool.com/investing/2021/08/03/why-this-top-fuel-cell-stock-tanked-in-july/,-0.033085190113668846,-0.9893375635147095,0.03344176076376881,1,0.03344176076376881,,0.03344176076376881,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,https://www.fool.com/investing/2021/08/04/heres-why-fuelcell-energy-stock-plunged-more-than/,-0.034381292225590936,-0.9990400671958923,0.03441432766765042,1,0.03441432766765042,,0.03441432766765042,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,https://www.globenewswire.com/news-release/2021/08/04/2274390/9619/en/Plug-Power-to-Announce-2021-Second-Quarter-Results.html,0.5606381023457778,0.9970760345458984,0.562282196062521,1,0.562282196062521,,0.562282196062521,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,https://www.fool.com/investing/2021/08/04/whats-weighing-down-plug-power-and-bloom-energys-s/,-0.576076493608599,-0.998725563287735,0.5763769656003196,2,1.1063955663015885,0.04635836489905074,1.1063955663015885,0.04635836489905074,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,https://www.benzinga.com/news/earnings/21/08/22363479/why-plug-powers-and-fuelcells-stocks-are-so-charged-up-after-hours,-0.7249409031828545,-0.9827450215816498,0.7329837569762249,2,0.2416185588936401,1.2243489550588096,0.2416185588936401,1.2243489550588096,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,https://www.benzinga.com/analyst-ratings/analyst-color/21/08/22374430/why-plug-powers-top-and-bottom-line-are-diverging,-0.5266464873282103,-0.9504939516385397,0.5436900501091264,3,1.2919862883520703,0.2964502446639447,1.2919862883520703,0.2964502446639447,0.04263361731136412,,,,,,,,,,,,0.04263361731136412,,,,,,,,,,,
2021-08-06,https://www.fool.com/earnings/call-transcripts/2021/08/06/plug-power-plug-q2-2021-earnings-call-transcript/,0.1885471707512719,0.39003645456754243,0.5951153729624805,13,0.043470802559743026,1.0468094989332666,0.043470802559743026,1.0468094989332666,0.040307061415306975,1.4738685551285269,0.2836123534491215,0.0334449456781991,0.22112098954255127,0.21731570795552835,1.2463666849501267,0.28436823864936317,1.598468328665284,0.22593749721279505,1.021409184372433,,0.040307061415306975,1.4738685551285269,0.2836123534491215,0.0334449456781991,0.22112098954255127,0.21731570795552835,1.2463666849501267,0.28436823864936317,1.598468328665284,0.22593749721279505,1.021409184372433,
2021-08-06,https://www.fool.com/investing/2021/08/06/why-nasdaqs-hydrogen-fuel-cell-stocks-charged-up/,-0.46522745263307125,0.07199731469154358,0.6022043807405244,2,0.04786080570244252,1.1565479557786063,0.04786080570244252,1.1565479557786063,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,https://www.fool.com/investing/2021/08/06/why-plug-power-jumped-10-friday-morning/,0.0010716872092201048,-0.009395480155944824,0.04266879321307812,2,0.04417076118975679,0.04116682523639945,0.04417076118975679,0.04116682523639945,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,https://www.benzinga.com/news/earnings/21/08/22375273/payrolling-in-employment-report-shows-solid-gains-but-initial-market-reaction-muted,-0.132447706544833,-0.9894877076148987,0.13319699933002577,2,0.03448500189336168,0.23190899676668986,0.03448500189336168,0.23190899676668986,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,https://www.benzinga.com/news/21/08/22386546/ev-week-in-review-bidens-ev-push-white-house-snub-of-tesla-nios-soft-july-deliveries-plug-power-fisk,-0.041926548445967396,-0.9728239178657532,0.04309777717837025,1,0.04309777717837025,,0.04309777717837025,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,https://www.fool.com/investing/2021/08/09/why-ballard-plug-bloom-fuelcell-stocks-popped/,-0.04615959041033896,0.31281423568725586,0.10057271438512705,3,0.044612418976458505,0.03644040152660108,0.044612418976458505,0.03644040152660108,0.22066532265232155,,,,,,,,,,,,0.22066532265232155,,,,,,,,,,,
2021-08-09,https://www.benzinga.com/government/21/08/22404878/plug-power-ceo-says-market-opportunity-is-much-much-bigger-than-previously-expected,-0.04868447676710407,-0.9923328161239624,0.04906063366650005,1,0.04906063366650005,,0.04906063366650005,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,https://www.benzinga.com/trading-ideas/long-ideas/21/08/22425538/plug-power-gaps-higher-on-infrastructure-bill-vote-whats-next,-0.1103763275310607,-0.5964789628982544,0.5644564427814143,5,1.5597663909592414,0.044753530185642695,1.5597663909592414,0.044753530185642695,0.04256394282266917,1.1386552290852994,0.03654312085421883,,,,,,,,,,0.04256394282266917,1.1386552290852994,0.03654312085421883,,,,,,,,,
2021-08-10,https://www.fool.com/investing/2021/08/10/why-plug-power-bloom-energy-and-fuelcell-energy-st/,0.07449294196064284,0.9188695698976517,0.09210697819439811,4,0.036087115608682094,0.24665652093180807,0.036087115608682094,0.24665652093180807,0.04220156172979563,0.04348271450730668,,,,,,,,,,,0.04220156172979563,0.04348271450730668,,,,,,,,,,
2021-08-11,https://www.fool.com/investing/2021/08/11/is-ballard-power-systems-a-buy-after-its-q2-earnin/,-0.24538489009235398,-0.982745369275411,0.24847778635053241,3,0.6661726235081302,0.04577309118634029,0.6661726235081302,0.04577309118634029,0.03348764435712665,,,,,,,,,,,,0.03348764435712665,,,,,,,,,,,
2021-08-11,https://www.fool.com/investing/2021/08/11/the-market-celebrated-plug-powers-q2-earnings-here/,-0.015035977818489824,-0.317521591981252,0.045553639586790574,3,0.04470218352452635,0.04686906117413348,0.04470218352452635,0.04686906117413348,0.04508967406171191,,,,,,,,,,,,0.04508967406171191,,,,,,,,,,,
2021-08-11,https://www.fool.com/investing/2021/08/11/plug-power-bloom-and-freyr-battery-stocks-crash/,-0.8536546926401345,-0.9975257813930511,0.8545275913689676,2,0.035837874127525184,1.67321730861041,0.035837874127525184,1.67321730861041,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,https://www.fool.com/investing/2021/08/12/3-hydrogen-stocks-id-buy-right-now/,0.512211208712688,0.9912440776824951,0.5156253187241803,2,0.9976556042971501,0.0335950331512104,0.9976556042971501,0.0335950331512104,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,https://www.fool.com/investing/2021/08/13/3-high-risk-stocks-to-add-to-your-watchlist/,-0.032409870941569725,-0.977235734462738,0.033164844262871675,1,0.033164844262871675,,0.033164844262871675,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,https://www.fool.com/investing/2021/08/14/my-top-renewable-energy-stock-to-buy-in-august/,2.082342781141132,0.9984211921691895,2.0856355989569826,1,2.0856355989569826,,2.0856355989569826,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,https://www.benzinga.com/news/small-cap/21/08/22532910/if-you-had-5-000-right-now-would-you-put-it-on-tesla-nio-workhorse-plug-power-or-fuelcell,-0.8542532048489524,-0.966305673122406,0.8580448481341273,3,0.036465921048689016,1.3789453135551435,0.036465921048689016,1.3789453135551435,1.158723309798549,,,,,,,,,,,,1.158723309798549,,,,,,,,,,,
2021-08-18,https://www.benzinga.com/trading-ideas/long-ideas/21/08/22556912/why-fuelcell-and-plug-power-look-charged-up-for-a-drive-north,-0.5542748950931599,-0.998316744963328,0.5547679521078165,3,1.573847424096499,0.04803131853875762,1.573847424096499,0.04803131853875762,0.04242511368819287,,,,,,,,,,,,0.04242511368819287,,,,,,,,,,,
2021-08-18,https://www.zacks.com/stock/news/1783214/do-options-traders-know-something-about-plug-power-plug-stock-we-dont,-1.1021234351772118,-0.9861754775047302,1.1175733531377792,1,1.1175733531377792,,1.1175733531377792,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,https://www.fool.com/investing/2021/08/19/5-ultra-popular-stocks-with-108-to-212-upside/,0.045686463166626626,0.9328994750976562,0.048972546760029156,1,0.048972546760029156,,0.048972546760029156,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,https://www.fool.com/investing/2021/08/20/5-popular-stocks-billionaires-sell-second-quarter/,-0.04782786338382708,-0.9989198446273804,0.047879580770234825,1,0.047879580770234825,,0.047879580770234825,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,https://www.benzinga.com/news/21/08/22602402/ev-week-in-review-teslas-ai-day-front-and-center-nio-on-damage-control-mode-romeos-rough-ride-lordst,-1.3459251951247555,-0.9959373474121094,1.3514155269124821,1,1.3514155269124821,,1.3514155269124821,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,https://www.fool.com/investing/2021/08/23/why-shares-of-plug-power-popped-on-monday/,-0.005020553688709042,0.009578049182891846,0.039265673558647615,2,0.044739817812781815,0.033791529304513415,0.044739817812781815,0.033791529304513415,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,https://www.fool.com/investing/2021/08/24/why-plug-power-stock-rose-again-tuesday/,-0.08115921109654177,-0.2180438240369161,0.11056740862819499,3,0.044612418976458505,0.035813822242782956,0.044612418976458505,0.035813822242782956,0.2512759846653435,,,,,,,,,,,,0.2512759846653435,,,,,,,,,,,
2021-08-24,https://www.fool.com/investing/2021/08/24/could-plug-power-stock-help-you-retire-a-millionai/,-0.43821287382791924,-0.9924112757047018,0.44286799508283997,3,0.045843982167442135,1.035416325067747,0.045843982167442135,1.035416325067747,0.24734367801333063,,,,,,,,,,,,0.24734367801333063,,,,,,,,,,,
2021-08-30,https://www.fool.com/investing/2021/08/30/why-plug-powers-stock-is-sinking-on-monday/,-1.1189442485882437,-0.9918799698352814,1.1281230939275857,2,1.1255807513236407,1.130665436531531,1.1255807513236407,1.130665436531531,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,https://www.globenewswire.com/news-release/2021/09/01/2290356/9619/en/Plug-Power-Hosts-Sen-Schumer-at-Green-Hydrogen-Plant-in-New-York.html,0.6277484117582937,0.5000658333301544,0.6525475510986658,4,1.137840273254736,1.376474289507194,1.137840273254736,1.376474289507194,0.04764225566914231,0.04823338596359071,,,,,,,,,,,0.04764225566914231,0.04823338596359071,,,,,,,,,,
2021-09-01,https://www.benzinga.com/analyst-ratings/analyst-color/21/09/22760874/why-plug-power-shares-are-trading-higher-today,-0.04230202557058989,-0.9968918561935425,0.04243395412543152,2,0.042235119905778044,0.042632788345085,0.042235119905778044,0.042632788345085,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,http://feeds.benzinga.com/~r/benzinga/tech/~3/M6SohRDahJ0/another-usual-player-jumps-the-tiktok-bandwagon,-0.03366802933207798,-0.992540180683136,0.03392107441827219,1,0.03392107441827219,,0.03392107441827219,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,https://www.fool.com/investing/2021/09/04/why-this-ultra-high-growth-healthcare-stock-is-a-b/,0.033679047820158015,0.9844560623168945,0.0342108186533944,1,0.0342108186533944,,0.0342108186533944,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,https://www.news24.com/fin24/Markets/bitcoin-hash-crash-rebound-points-to-miners-plugging-back-in-20210903,-0.03985097375998437,-0.9994441866874695,0.039873135779663046,1,0.039873135779663046,,0.039873135779663046,,,,,,,,,,,,,,,,,,,,,,,,,
