index,index,index.1,pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_23_rel,sub_24_rel,sub_25_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents,sub_23_sents,sub_24_sents,sub_25_sents
347,,,2021-10-27,https://www.benzinga.com/analyst-ratings/analyst-color/21/10/23649077/4-ways-hertz-is-creating-value-for-tesla,0.1536723083578524,0.9643977880477905,0.15934535547715006,1,0.15934535547715006,,,,,,,,,,,,,,,,,,,,,,,,,0.15934535547715006,,,,,,,,,,,,,,,,,,,,,,,,
360,,,2021-10-27,https://www.fool.com/investing/2021/10/27/these-2-trillion-dollar-stocks-lighting-up-nasdaq/,1.6794894545009975,0.9911312460899353,1.6970546232795127,2,2.0406208741405827,1.3534883724184428,,,,,,,,,,,,,,,,,,,,,,,,2.0406208741405827,1.3534883724184428,,,,,,,,,,,,,,,,,,,,,,,
359,,,2021-10-27,https://www.benzinga.com/analyst-ratings/analyst-color/21/10/23665234/microsofts-cloud-powered-q1-results-prompt-analysts-to-lift-price-target,0.7490490152896249,0.9776600301265717,0.7715725712569631,2,0.4563411910288106,1.0868039514851155,,,,,,,,,,,,,,,,,,,,,,,,0.4563411910288106,1.0868039514851155,,,,,,,,,,,,,,,,,,,,,,,
358,,,2021-10-27,https://www.fool.com/investing/2021/10/27/why-microsoft-stock-just-jumped-4/,-0.21306652382451208,0.327673077583313,0.29519910662318716,3,0.7629124974040133,0.0615763135334158,0.06110850893213243,,,,,,,,,,,,,,,,,,,,,,,0.7629124974040133,0.0615763135334158,0.06110850893213243,,,,,,,,,,,,,,,,,,,,,,
357,,,2021-10-27,https://www.zacks.com/stock/news/1817797/amd-beats-on-q3-earnings-revenues-raises-21-outlook,-0.016292606503129293,-0.33832289775212604,0.046795931103829846,3,0.046102856740108625,0.04947543324439135,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,0.046102856740108625,0.04947543324439135,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,
356,,,2021-10-27,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-31238,0.09713224388910953,0.3162001967430115,0.14033160402413578,3,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,
355,,,2021-10-27,https://www.benzinga.com/general/education/21/10/23570364/if-you-invested-1-000-in-google-when-it-acquired-youtube-heres-how-much-youd-have-now,0.04478587326372474,0.9989426732063293,0.044833276688415455,1,0.044833276688415455,,,,,,,,,,,,,,,,,,,,,,,,,0.044833276688415455,,,,,,,,,,,,,,,,,,,,,,,,
368,,,2021-10-27,https://www.zacks.com/stock/news/1817592/microsofts-msft-q1-earnings-revenues-surpass-estimates,0.036933111007409314,-0.15474801593356663,0.22516116512529724,9,0.06392759801986293,0.3777516919327755,0.3666602679862274,0.390935015679297,0.29521021840973155,0.055703914997532356,0.381941463879491,0.04950950495736594,0.04481081026539105,,,,,,,,,,,,,,,,,0.06392759801986293,0.3777516919327755,0.3666602679862274,0.390935015679297,0.29521021840973155,0.055703914997532356,0.381941463879491,0.04950950495736594,0.04481081026539105,,,,,,,,,,,,,,,,
361,,,2021-10-27,https://www.marketwatch.com/story/heres-the-road-map-for-how-the-supply-chain-logjam-will-get-unclogged-it-might-take-awhile-11635332298,-1.34368349162182,-0.9788928031921387,1.3726564208461953,1,1.3726564208461953,,,,,,,,,,,,,,,,,,,,,,,,,1.3726564208461953,,,,,,,,,,,,,,,,,,,,,,,,
370,,,2021-10-27,https://www.benzinga.com/news/earnings/21/10/23616467/7-stocks-to-watch-for-october-27-2021,-0.057161087345568025,-0.9976527094841003,0.05729557670938096,1,0.05729557670938096,,,,,,,,,,,,,,,,,,,,,,,,,0.05729557670938096,,,,,,,,,,,,,,,,,,,,,,,,
371,,,2021-10-27,https://www.fool.com/earnings/call-transcripts/2021/10/27/microsoft-msft-q1-2022-earnings-call-transcript/,0.1471435753493431,0.49821589469909666,0.3611007628493305,25,0.05969988877331812,0.1664582115296671,0.38614890315205624,0.32339946406974956,0.05582828861525426,0.045683463247290265,0.05966825627225151,0.0556214770797133,0.0455725380652876,0.8763793285247068,0.39379283012171024,0.05494973892421876,0.44665810135162254,0.3825053254916228,0.8951863743717126,0.39814972448335206,0.4354295311623476,0.5106820190040895,0.1580205683955334,0.38759445648019214,0.4425793626613257,0.37833622686891216,0.330774997563172,0.6714626346476451,1.0669373603765118,0.05969988877331812,0.1664582115296671,0.38614890315205624,0.32339946406974956,0.05582828861525426,0.045683463247290265,0.05966825627225151,0.0556214770797133,0.0455725380652876,0.8763793285247068,0.39379283012171024,0.05494973892421876,0.44665810135162254,0.3825053254916228,0.8951863743717126,0.39814972448335206,0.4354295311623476,0.5106820190040895,0.1580205683955334,0.38759445648019214,0.4425793626613257,0.37833622686891216,0.330774997563172,0.6714626346476451,1.0669373603765118
372,,,2021-10-27,https://www.zacks.com/stock/news/1817284/the-zacks-analyst-blog-highlights-tesla-facebook-apple-and-microsoft,-0.08870244943150055,-0.45645301043987274,0.1297280934921608,4,0.378263163222818,0.04633086048051144,0.04950847353513155,0.04480987673018224,,,,,,,,,,,,,,,,,,,,,,0.378263163222818,0.04633086048051144,0.04950847353513155,0.04480987673018224,,,,,,,,,,,,,,,,,,,,,
354,,,2021-10-27,https://www.marketwatch.com/story/tesla-drives-up-s-p-500s-disruptive-tech-exposure-as-the-index-rides-to-record-highs-in-october-11635361789,0.1662739030159437,0.9598924517631531,0.1734203431432772,2,0.18714376474686542,0.159696921539689,,,,,,,,,,,,,,,,,,,,,,,,0.18714376474686542,0.159696921539689,,,,,,,,,,,,,,,,,,,,,,,
352,,,2021-10-27,https://www.benzinga.com/news/earnings/21/10/23658331/why-pete-najarian-says-microsoft-is-the-best-mega-cap-tech-stock-to-own-right-now,0.33205182094276114,0.9865363240242004,0.3365834717451475,1,0.3365834717451475,,,,,,,,,,,,,,,,,,,,,,,,,0.3365834717451475,,,,,,,,,,,,,,,,,,,,,,,,
376,,,2021-10-27,https://www.zacks.com/stock/news/1817263/should-spdr-portfolio-sp-500-growth-etf-spyg-be-on-your-investing-radar,0.04442357921991067,-0.336122989654541,0.10842809680779396,3,0.23145166779091053,0.049023119305481755,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,0.23145166779091053,0.049023119305481755,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,
351,,,2021-10-27,https://www.benzinga.com/news/earnings/21/10/23649567/whats-next-for-microsoft-stock-after-earnings-breakout,-0.4068778286372598,-0.9781102538108826,0.4223457291200398,2,0.795859259005836,0.04883219923424362,,,,,,,,,,,,,,,,,,,,,,,,0.795859259005836,0.04883219923424362,,,,,,,,,,,,,,,,,,,,,,,
378,,,2021-10-27,https://www.investing.com/analysis/microsoft-alphabet-receive-mixed-reviews-in-afterhours-trading-200606516,-0.7428995784309912,-0.7872211933135986,0.9436986513332455,1,0.9436986513332455,,,,,,,,,,,,,,,,,,,,,,,,,0.9436986513332455,,,,,,,,,,,,,,,,,,,,,,,,
379,,,2021-10-27,https://www.zacks.com/stock/news/1817265/should-you-invest-in-the-vanguard-information-technology-etf-vgt,0.16715597758358614,-0.008368134498596191,0.21677639127887635,2,0.3887440260184792,0.04480875653927353,,,,,,,,,,,,,,,,,,,,,,,,0.3887440260184792,0.04480875653927353,,,,,,,,,,,,,,,,,,,,,,,
380,,,2021-10-27,https://www.zacks.com/stock/news/1817270/is-wisdomtree-us-total-dividend-etf-dtd-a-strong-etf-right-now,0.0016583745890829023,-0.45725367466608685,0.0844055557651886,3,0.15944798669557964,0.04895917727299656,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,0.15944798669557964,0.04895917727299656,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,
382,,,2021-10-27,https://www.benzinga.com/trading-ideas/long-ideas/21/10/23580325/tesla-remains-top-wallstreetbets-interest-amd-ocugen-facebook-and-these-are-other-top-tr,-0.5574732879665824,-0.9893500804901123,0.5676379019962712,2,0.9788566435136383,0.15641916047890392,,,,,,,,,,,,,,,,,,,,,,,,0.9788566435136383,0.15641916047890392,,,,,,,,,,,,,,,,,,,,,,,
350,,,2021-10-27,https://www.zacks.com/stock/news/1818184/a-big-day-for-tech-earnings,0.12811738268439504,-0.18970990180969238,0.1841772137786238,5,0.4294336492796369,0.3519835057262121,0.04579427300050568,0.04886439074716616,0.04481025013959816,,,,,,,,,,,,,,,,,,,,,0.4294336492796369,0.3519835057262121,0.04579427300050568,0.04886439074716616,0.04481025013959816,,,,,,,,,,,,,,,,,,,,
385,,,2021-10-27,https://www.zacks.com/stock/news/1817261/should-vanguard-mega-cap-growth-etf-mgk-be-on-your-investing-radar,-0.14251012785596648,-0.9944684505462646,0.14325085400778734,3,0.3359199393908907,0.049023119305481755,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,0.3359199393908907,0.049023119305481755,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,
348,,,2021-10-27,https://invezz.com/news/2021/10/27/microsoft-stock-prediction-after-guiding-fq2-revenue-above-estimates/,-0.3129165008664408,0.003022521734237671,1.3839244136543005,2,1.0497495149883744,1.7180993123202266,,,,,,,,,,,,,,,,,,,,,,,,1.0497495149883744,1.7180993123202266,,,,,,,,,,,,,,,,,,,,,,,
353,,,2021-10-27,https://www.benzinga.com/news/earnings/21/10/23648112/aerospace-defense-struggle-to-launch-with-lockheed-and-raytheon,-0.7799232632783243,-0.8283586502075195,0.941528482961986,1,0.941528482961986,,,,,,,,,,,,,,,,,,,,,,,,,0.941528482961986,,,,,,,,,,,,,,,,,,,,,,,,
339,,,2021-10-28,https://www.fool.com/investing/2021/10/28/these-top-stocks-can-keep-growing-despite-the-labo/,0.28607571960651473,0.974177896976471,0.29365860228855534,1,0.29365860228855534,,,,,,,,,,,,,,,,,,,,,,,,,0.29365860228855534,,,,,,,,,,,,,,,,,,,,,,,,
340,,,2021-10-28,https://www.fool.com/investing/2021/10/28/heres-how-appian-stacks-up-against-the-competition/,0.3097976219944794,0.0688161551952362,0.39755956929756353,2,0.7487035006093056,0.046415637985821545,,,,,,,,,,,,,,,,,,,,,,,,0.7487035006093056,0.046415637985821545,,,,,,,,,,,,,,,,,,,,,,,
338,,,2021-10-28,https://www.zacks.com/stock/news/1818881/the-zacks-analyst-blog-highlights-microsoft-alphabet-amd-texas-instruments-and-teradyne,0.25067157278301916,-0.0006521344184875488,0.29990023614931016,4,0.7539143805239932,0.35159470217242567,0.04928150507167602,0.044810356829145796,,,,,,,,,,,,,,,,,,,,,,0.7539143805239932,0.35159470217242567,0.04928150507167602,0.044810356829145796,,,,,,,,,,,,,,,,,,,,,
336,,,2021-10-28,https://www.zacks.com/commentary/1819432/bullish-spread-opportunity-for-splunk-splk-its-enormous-upside-potential,0.33036401479710437,-0.11584386229515076,0.4867650141319118,2,0.9287212717245501,0.04480875653927353,,,,,,,,,,,,,,,,,,,,,,,,0.9287212717245501,0.04480875653927353,,,,,,,,,,,,,,,,,,,,,,,
333,,,2021-10-28,https://www.fool.com/investing/2021/10/28/why-ironnet-stock-plunged-today/,-0.055752135545679635,-0.9972743391990662,0.05592023623829087,2,0.04957410668533305,0.06226636579124869,,,,,,,,,,,,,,,,,,,,,,,,0.04957410668533305,0.06226636579124869,,,,,,,,,,,,,,,,,,,,,,,
332,,,2021-10-28,https://www.fool.com/investing/2021/10/28/got-10000-2-top-software-stocks-to-buy-for-the-lon/,-0.653432726243162,-0.8965674638748169,0.7288160150482523,1,0.7288160150482523,,,,,,,,,,,,,,,,,,,,,,,,,0.7288160150482523,,,,,,,,,,,,,,,,,,,,,,,,
330,,,2021-10-28,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-31249,0.09713224388910953,0.3162001967430115,0.14033160402413578,3,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,
337,,,2021-10-28,https://www.fool.com/investing/2021/10/28/why-dogecoin-shiba-inu-rocketed-and-bitcoin-rose/,-0.04871805141369849,-0.9983862638473511,0.04879679656845446,1,0.04879679656845446,,,,,,,,,,,,,,,,,,,,,,,,,0.04879679656845446,,,,,,,,,,,,,,,,,,,,,,,,
328,,,2021-10-28,https://www.benzinga.com/news/21/10/23725752/10-augmented-and-virtual-reality-stocks-to-watch-on-the-heels-of-facebooks-meta-rebrand,-0.7792424691370741,-0.9947401881217957,0.7833628101508491,1,0.7833628101508491,,,,,,,,,,,,,,,,,,,,,,,,,0.7833628101508491,,,,,,,,,,,,,,,,,,,,,,,,
342,,,2021-10-28,https://www.fool.com/investing/2021/10/28/3-stocks-that-can-thrive-in-periods-of-high-inflat/,0.26366124284623366,0.9101472198963165,0.2898098804797885,2,0.2910413463110382,0.28857841464853884,,,,,,,,,,,,,,,,,,,,,,,,0.2910413463110382,0.28857841464853884,,,,,,,,,,,,,,,,,,,,,,,
343,,,2021-10-28,https://www.zacks.com/stock/news/1818990/servicenow-now-q3-earnings-revenues-surpass-estimates,0.17199467498626095,0.001959890127182007,0.21760550762059042,2,0.3904011385109986,0.04480987673018224,,,,,,,,,,,,,,,,,,,,,,,,0.3904011385109986,0.04480987673018224,,,,,,,,,,,,,,,,,,,,,,,
335,,,2021-10-28,https://www.fool.com/investing/2021/10/28/2-innovative-growth-stocks-soaring-through-cloud/,0.9314333132672642,0.9974615275859833,0.9334637872262473,2,0.7239389806688672,1.1429885937836275,,,,,,,,,,,,,,,,,,,,,,,,0.7239389806688672,1.1429885937836275,,,,,,,,,,,,,,,,,,,,,,,
345,,,2021-10-28,https://www.fool.com/investing/2021/10/28/5-stocks-to-buy-as-the-workforce-goes-hybrid/,-0.41485579004144846,-0.8556222915649414,0.48485855748647366,1,0.48485855748647366,,,,,,,,,,,,,,,,,,,,,,,,,0.48485855748647366,,,,,,,,,,,,,,,,,,,,,,,,
344,,,2021-10-28,https://www.zacks.com/commentary/1818199/bull-of-the-day-salesforce-crm,0.4805239500806459,-0.3306169907251994,0.5444712435352536,3,1.539323660871141,0.049280566407630115,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,1.539323660871141,0.049280566407630115,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,
346,,,2021-10-28,https://www.fool.com/investing/2021/10/28/is-this-steady-healthcare-stock-a-buy/,-0.3069016995814549,-0.9876377582550049,0.3107431819169209,1,0.3107431819169209,,,,,,,,,,,,,,,,,,,,,,,,,0.3107431819169209,,,,,,,,,,,,,,,,,,,,,,,,
349,,,2021-10-28,https://www.fool.com/investing/2021/10/28/3-stock-market-charts-make-you-an-investing-genius/,-0.04692174661705085,-0.995952844619751,0.04711241789260143,1,0.04711241789260143,,,,,,,,,,,,,,,,,,,,,,,,,0.04711241789260143,,,,,,,,,,,,,,,,,,,,,,,,
369,,,2021-10-28,https://www.investing.com/analysis/bull-of-the-day-salesforce-crm-200606633,0.338691989990341,0.0015479028224945068,1.3520074756608131,2,1.689657896386108,1.0143570549355183,,,,,,,,,,,,,,,,,,,,,,,,1.689657896386108,1.0143570549355183,,,,,,,,,,,,,,,,,,,,,,,
700,,,2021-10-28,https://www.benzinga.com/trading-ideas/long-ideas/21/10/23718278/quick-take-technical-analysis-microsoft-corp,-0.06063649853537655,-0.9794337451457977,0.06183715738183686,2,0.058231030043321426,0.06544328472035228,,,,,,,,,,,,,,,,,,,,,,,,0.058231030043321426,0.06544328472035228,,,,,,,,,,,,,,,,,,,,,,,
698,,,2021-10-28,https://www.benzinga.com/analyst-ratings/21/10/23711777/where-microsoft-stands-with-analysts,-0.05767032452296022,-0.9961697459220886,0.05789206584423883,1,0.05789206584423883,,,,,,,,,,,,,,,,,,,,,,,,,0.05789206584423883,,,,,,,,,,,,,,,,,,,,,,,,
319,,,2021-10-29,https://www.fool.com/investing/2021/10/29/3-disruptive-stocks-shaping-the-future-technology/,-0.04755227498771849,-0.9928662776947021,0.04789393703463097,1,0.04789393703463097,,,,,,,,,,,,,,,,,,,,,,,,,0.04789393703463097,,,,,,,,,,,,,,,,,,,,,,,,
317,,,2021-10-29,https://www.marketwatch.com/story/apple-sales-miss-for-first-time-since-2018-stock-falls-after-earnings-11635454056,-0.2821835233126281,-0.9621068835258484,0.2932974788398828,1,0.2932974788398828,,,,,,,,,,,,,,,,,,,,,,,,,0.2932974788398828,,,,,,,,,,,,,,,,,,,,,,,,
315,,,2021-10-29,https://www.fool.com/investing/2021/10/29/3-reasons-to-buy-amd-and-1-reason-to-sell/,0.7256988618169647,0.9922061562538147,0.7313992734704671,1,0.7313992734704671,,,,,,,,,,,,,,,,,,,,,,,,,0.7313992734704671,,,,,,,,,,,,,,,,,,,,,,,,
314,,,2021-10-29,https://www.zacks.com/stock/news/1820263/3-great-stocks-to-buy-at-big-discounts-in-november,-0.20763826409822136,-0.879586398601532,0.302514438088756,3,0.8144049979865402,0.048328812952738165,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,0.8144049979865402,0.048328812952738165,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,
312,,,2021-10-29,https://www.benzinga.com/news/earnings/21/10/23747270/apple-and-amazon-are-a-drag-on-stocks-as-big-tech-fail-to-impress,-0.7992945581103551,-0.8517258167266846,0.9824242782910756,3,1.242342113168479,0.5396604266148091,1.1652702950899387,,,,,,,,,,,,,,,,,,,,,,,1.242342113168479,0.5396604266148091,1.1652702950899387,,,,,,,,,,,,,,,,,,,,,,
320,,,2021-10-29,https://www.zacks.com/commentary/1820205/even-big-tech-has-supply-chain-problems,-0.04988847463036895,-0.9955780903498331,0.05009859064647573,3,0.05614013277124975,0.0493457624379952,0.04480987673018224,,,,,,,,,,,,,,,,,,,,,,,0.05614013277124975,0.0493457624379952,0.04480987673018224,,,,,,,,,,,,,,,,,,,,,,
311,,,2021-10-29,https://www.fool.com/investing/2021/10/29/this-could-be-a-monster-stock-in-the-making/,0.4053860104057826,0.9971418976783752,0.4065479660915206,1,0.4065479660915206,,,,,,,,,,,,,,,,,,,,,,,,,0.4065479660915206,,,,,,,,,,,,,,,,,,,,,,,,
298,,,2021-10-29,https://www.benzinga.com/news/21/10/23745812/heres-the-new-acronym-from-jim-cramer-replacing-faang,-0.29423296383130665,-0.815305769443512,0.3588123496255896,2,0.34861774949377444,0.3690069497574047,,,,,,,,,,,,,,,,,,,,,,,,0.34861774949377444,0.3690069497574047,,,,,,,,,,,,,,,,,,,,,,,
300,,,2021-10-29,https://www.benzinga.com/news/earnings/21/10/23754634/us-embargo-wreaks-mayhem-on-huawei,-0.8254494103930333,-0.9991145730018616,0.8261809332967215,1,0.8261809332967215,,,,,,,,,,,,,,,,,,,,,,,,,0.8261809332967215,,,,,,,,,,,,,,,,,,,,,,,,
306,,,2021-10-29,https://www.benzinga.com/news/21/10/23749374/microsoft-surpasses-apple-and-is-now-the-worlds-most-valuable-public-company,0.049292818865346255,-0.13748186826705933,0.6904574741645497,2,0.5223358093561681,0.8585791389729315,,,,,,,,,,,,,,,,,,,,,,,,0.5223358093561681,0.8585791389729315,,,,,,,,,,,,,,,,,,,,,,,
313,,,2021-10-29,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-31267,0.09713224388910953,0.3162001967430115,0.14033160402413578,3,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,
321,,,2021-10-29,https://www.fool.com/investing/2021/10/29/why-crowdstrike-stock-is-still-a-smart-buy/,-0.04754254690156695,-0.9945631623268127,0.04780244101374077,1,0.04780244101374077,,,,,,,,,,,,,,,,,,,,,,,,,0.04780244101374077,,,,,,,,,,,,,,,,,,,,,,,,
323,,,2021-10-29,https://www.benzinga.com/markets/cannabis/21/10/23751468/cannabis-dispensary-roundup-cresco-trulieve-jushi-halo-collective-verano-josephine-billies,0.15170020669258763,0.9888579845428467,0.15340949768709133,1,0.15340949768709133,,,,,,,,,,,,,,,,,,,,,,,,,0.15340949768709133,,,,,,,,,,,,,,,,,,,,,,,,
303,,,2021-10-29,https://www.marketwatch.com/story/microsoft-set-to-overtake-apple-as-largest-u-s-company-for-first-time-since-july-2020-11635512648,-0.13474754528738525,-0.3200778563817342,0.17290479019469238,3,0.050137312673122186,0.05751721670672522,0.4110598412042297,,,,,,,,,,,,,,,,,,,,,,,0.050137312673122186,0.05751721670672522,0.4110598412042297,,,,,,,,,,,,,,,,,,,,,,
324,,,2021-10-29,https://www.fool.com/investing/2021/10/29/investing-100-per-month-etf-millionaire/,-0.28391368476491063,-0.9856105446815491,0.28805869244899684,1,0.28805869244899684,,,,,,,,,,,,,,,,,,,,,,,,,0.28805869244899684,,,,,,,,,,,,,,,,,,,,,,,,
325,,,2021-10-29,https://www.fool.com/investing/2021/10/29/2-unstoppable-stocks-to-buy-now-and-hold/,0.8452703360535536,0.9984714388847351,0.8465643614179862,1,0.8465643614179862,,,,,,,,,,,,,,,,,,,,,,,,,0.8465643614179862,,,,,,,,,,,,,,,,,,,,,,,,
326,,,2021-10-29,https://www.fool.com/investing/2021/10/28/4-reasons-to-avoid-dividend-paying-stocks/,-0.04736307898789973,-0.9731423854827881,0.0486702456849645,1,0.0486702456849645,,,,,,,,,,,,,,,,,,,,,,,,,0.0486702456849645,,,,,,,,,,,,,,,,,,,,,,,,
341,,,2021-10-29,https://www.investing.com/analysis/profittaking-after-earnings-may-send-stock-prices-lower-200606799,-0.06337047244613567,-0.998391330242157,0.06347257886420682,1,0.06347257886420682,,,,,,,,,,,,,,,,,,,,,,,,,0.06347257886420682,,,,,,,,,,,,,,,,,,,,,,,,
327,,,2021-10-29,https://www.benzinga.com/markets/cannabis/21/10/23756414/cannabis-movers-shakers-acreage-medmen-halo-collective-fire-flower-cronos-group-perfect-union,0.045125763490855425,0.9770680665969849,0.04618487189743417,1,0.04618487189743417,,,,,,,,,,,,,,,,,,,,,,,,,0.04618487189743417,,,,,,,,,,,,,,,,,,,,,,,,
329,,,2021-10-29,https://www.zacks.com/stock/news/1819833/why-this-1-computer-and-technology-stock-could-be-a-great-addition-to-your-portfolio,-0.9352677286416539,-0.8900059461593628,1.179539132409426,2,2.3142687614918622,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,,2.3142687614918622,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,
331,,,2021-10-29,https://www.zacks.com/stock/news/1819685/3-cheap-stocks-to-buy-now-for-big-upside-in-november,0.21464381400636268,-0.3653786778450012,0.38992809631471587,3,0.9584557563473703,0.16651902926978784,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,,0.9584557563473703,0.16651902926978784,0.04480950332698959,,,,,,,,,,,,,,,,,,,,,,
322,,,2021-10-29,https://www.marketwatch.com/story/this-housing-expert-who-foresaw-the-2007-bubble-says-actually-prices-are-fine-right-now-11635505993,-0.23355813129006156,-0.9817014932632446,0.2379115575282441,1,0.2379115575282441,,,,,,,,,,,,,,,,,,,,,,,,,0.2379115575282441,,,,,,,,,,,,,,,,,,,,,,,,
334,,,2021-10-29,https://www.investing.com/analysis/exxon-chevron-try-to-rally-but-apple-amazon-dragging-behind-200606798,-0.21866372105001983,-0.5714663863182068,0.7487954109663527,4,1.2408142663766302,0.048960197243106796,0.5451784081224084,1.1602287721232654,,,,,,,,,,,,,,,,,,,,,,1.2408142663766302,0.048960197243106796,0.5451784081224084,1.1602287721232654,,,,,,,,,,,,,,,,,,,,,
289,,,2021-10-30,https://www.marketwatch.com/story/apple-and-amazon-are-struggling-so-investors-may-want-to-look-to-these-tech-stocks-instead-11635469850,-0.6281598218183955,-0.9945501983165741,0.6341888600534266,2,0.04861086152478461,1.2197668585820685,,,,,,,,,,,,,,,,,,,,,,,,0.04861086152478461,1.2197668585820685,,,,,,,,,,,,,,,,,,,,,,,
292,,,2021-10-30,https://www.marketwatch.com/story/tesla-stock-jumps-toward-another-record-after-hertzs-plan-to-buy-100-000-tesla-evs-11635166425,-0.38398118929613545,-0.983488142490387,0.39042787879863905,1,0.39042787879863905,,,,,,,,,,,,,,,,,,,,,,,,,0.39042787879863905,,,,,,,,,,,,,,,,,,,,,,,,
302,,,2021-10-30,https://www.fool.com/investing/2021/10/30/could-this-multitrillion-dollar-stock-still-beat-t/,-0.27286315359810204,-0.5573240041732788,0.3281711084794793,5,0.057961593899957226,0.7460725922167065,0.7284854456023551,0.04765514671573077,0.06068076396264688,,,,,,,,,,,,,,,,,,,,,0.057961593899957226,0.7460725922167065,0.7284854456023551,0.04765514671573077,0.06068076396264688,,,,,,,,,,,,,,,,,,,,
293,,,2021-10-30,https://www.marketwatch.com/story/do-you-really-know-whats-in-your-etf-11635434406,-0.04529086428109389,-0.9969329833984375,0.04543019945704093,1,0.04543019945704093,,,,,,,,,,,,,,,,,,,,,,,,,0.04543019945704093,,,,,,,,,,,,,,,,,,,,,,,,
296,,,2021-10-30,https://www.marketwatch.com/story/facebook-will-become-meta-in-rebranding-seen-as-an-attempt-at-distraction-11635446466,-0.26866166306185185,-0.9393944144248962,0.2783878263991071,2,0.15816322165869484,0.3986124311395193,,,,,,,,,,,,,,,,,,,,,,,,0.15816322165869484,0.3986124311395193,,,,,,,,,,,,,,,,,,,,,,,
299,,,2021-10-30,https://www.fool.com/investing/2021/10/30/3-reasons-to-buy-microsoft-and-1-reason-to-sell/,-0.4120221070946353,-0.9517152508099874,0.4267103391607751,3,0.06326429650236205,0.7828792982693702,0.433987422710593,,,,,,,,,,,,,,,,,,,,,,,0.06326429650236205,0.7828792982693702,0.433987422710593,,,,,,,,,,,,,,,,,,,,,,
294,,,2021-10-30,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-31281,0.09713224388910953,0.3162001967430115,0.14033160402413578,3,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,,0.18742200636738315,0.184581678279674,0.04899112742535017,,,,,,,,,,,,,,,,,,,,,,
305,,,2021-10-30,https://www.fool.com/investing/2021/10/30/these-2-telehealth-companies-should-unite/,0.6943142769954145,0.985191822052002,0.7047503455207996,1,0.7047503455207996,,,,,,,,,,,,,,,,,,,,,,,,,0.7047503455207996,,,,,,,,,,,,,,,,,,,,,,,,
307,,,2021-10-30,https://www.fool.com/investing/2021/10/30/3-foundational-stocks-for-a-future-proof-portfolio/,0.34603549899083336,0.36027053991953534,0.3844770786514153,3,0.25296406125247134,0.8445772108441572,0.055889963857617284,,,,,,,,,,,,,,,,,,,,,,,0.25296406125247134,0.8445772108441572,0.055889963857617284,,,,,,,,,,,,,,,,,,,,,,
