pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents
2021-07-02,https://www.zacks.com/stock/news/1757087/exxonmobil-xom-expects-higher-oil-price-to-boost-q2-earnings,0.8273329806135978,0.9999780058860779,0.8273511382256065,2,0.7332952391695117,0.9214070372817011,,,,,0.7332952391695117,0.9214070372817011,,,,
2021-07-07,https://www.fool.com/investing/2021/07/07/why-you-should-watch-the-worlds-most-hated-oil-com/,0.02728973494583647,0.9520590901374817,0.028663908814625896,1,0.028663908814625896,,,,,,0.028663908814625896,,,,,
2021-07-07,https://www.fool.com/investing/2021/07/07/3-cheap-energy-stocks-to-buy-right-now/,0.027227134051288963,0.38099175691604614,0.04591891312896973,3,0.0700929423238255,0.030148723325150284,0.0375150737379334,,,,0.0700929423238255,0.030148723325150284,0.0375150737379334,,,
2021-07-07,https://www.investing.com/analysis/bullish-on-suncor-energy-a-cashsecured-put-option-could-make-shares-cheaper-200590107,2.586910428187549,0.9999785423278809,2.5869659384544397,1,2.5869659384544397,,,,,,2.5869659384544397,,,,,
2021-07-08,https://www.zacks.com/stock/news/1758976/oil-gas-stock-roundup-exxons-q2-update-conocos-upbeat-10-year-plan-more,0.4176754866660796,0.9998386800289154,0.4176950523593748,2,0.06467688003473125,0.7707132246840184,,,,,0.06467688003473125,0.7707132246840184,,,,
2021-07-08,https://www.zacks.com/stock/news/1758968/shell-rdsa-aims-to-boost-returns-on-stronger-outlook,-1.1084246711964016,-0.9886811971664429,1.121114343403256,1,1.121114343403256,,,,,,1.121114343403256,,,,,
2021-07-13,https://www.marketwatch.com/story/companies-boast-about-big-climate-pledges-but-less-than-50-of-the-s-p-100-lobbies-washington-accordingly-11626198518,0.1377282112140924,0.9999372959136963,0.1377368478772889,1,0.1377368478772889,,,,,,0.1377368478772889,,,,,
2021-07-13,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21948381/jim-cramer-says-buy-exxon-on-dip,0.3001611142107963,0.9999016523361206,0.3001906372586891,1,0.3001906372586891,,,,,,0.3001906372586891,,,,,
2021-07-14,https://www.investing.com/analysis/3-sectors-set-to-report-explosive-growth-as-q2-earnings-season-ramps-up-200591374,0.8135879853722949,0.999976396560669,0.8136071893002269,1,0.8136071893002269,,,,,,0.8136071893002269,,,,,
2021-07-14,https://www.zacks.com/stock/news/1761424/plains-all-american-paa-and-oryx-form-permian-basin-jv,0.028527076923814204,0.9999769926071167,0.028527733272581676,1,0.028527733272581676,,,,,,0.028527733272581676,,,,,
