pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_23_rel,sub_24_rel,sub_25_rel,sub_26_rel,sub_27_rel,sub_28_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents,sub_23_sents,sub_24_sents,sub_25_sents,sub_26_sents,sub_27_sents,sub_28_sents
2021-06-07,https://www.zacks.com/stock/news/1670520/alphabets-googl-waymo-brings-waymo-one-to-maps-app,0.07235561340394604,0.3078598380088806,0.12455652381053502,3,0.06379505888889012,0.24032950642061157,0.06954500612210332,,,,,,,,,,,,,,,,,,,,,,,,,,0.06379505888889012,0.24032950642061157,0.06954500612210332,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21534586/nvidia-and-dollar-tree-lead-the-nasdaq-in-a-mixed-day-for-the-markets,-0.11328208351955284,-0.9991567134857178,0.11337769339941699,1,0.11337769339941699,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11337769339941699,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,https://www.fool.com/investing/2021/06/13/3-cheap-tech-stocks-to-buy-right-now/,-0.09712623821751792,-0.9940347870190939,0.09784800213584781,3,0.06873490936900885,0.133354967953405,0.09145412908512957,,,,,,,,,,,,,,,,,,,,,,,,,,0.06873490936900885,0.133354967953405,0.09145412908512957,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,https://www.zacks.com/stock/news/1723195/alphabets-googl-waymo-boosts-efforts-with-latest-funding,0.08939823232533886,-0.0032859742641448975,0.15990085172038132,2,0.2502566973186593,0.06954500612210332,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2502566973186593,0.06954500612210332,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,https://www.benzinga.com/news/21/06/21601949/baidus-low-cost-robotaxi-apollo-moon-launches-what-you-need-to-know,-0.25193604119396146,-0.7342398166656494,0.327245169954514,2,0.5197358391514106,0.1347545007576174,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5197358391514106,0.1347545007576174,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,https://www.fool.com/investing/2021/06/17/3-nasdaq-100-stocks-to-buy-hand-over-fist-in-june/,0.25497144124416327,0.9081220030784607,0.2807678267675825,1,0.2807678267675825,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2807678267675825,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,https://www.zacks.com/stock/news/1741689/the-merging-worlds-of-auto-industry-and-technology-firms,0.09209563342881655,0.0005764961242675781,0.16129766315862507,2,0.2534810911386549,0.0691142351785952,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2534810911386549,0.0691142351785952,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,https://www.fool.com/investing/2021/06/23/better-buy-baidu-vs-mercadolibre/,-0.08853462774639316,-0.4446244090795517,0.13575354397832998,4,0.08893644276398516,0.285682086841319,0.08514814006739392,0.08324750624062185,,,,,,,,,,,,,,,,,,,,,,,,,0.08893644276398516,0.285682086841319,0.08514814006739392,0.08324750624062185,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,https://www.fool.com/investing/2021/06/25/these-3-stocks-will-double-trust-wall-street-bulls/,0.23115686820451684,0.8591175079345703,0.2690631561685291,1,0.2690631561685291,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2690631561685291,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,https://www.benzinga.com/news/21/06/21722897/toyota-backed-driverless-startup-pony-ai-aims-us-listing-reuters,-0.4316083252330412,-0.9900738000869751,0.4359355082369877,1,0.4359355082369877,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4359355082369877,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,https://www.zacks.com/stock/news/1754887/stock-market-news-for-jun-28-2021,-0.13760584755498154,-0.9951115846633911,0.13840865726644883,2,0.20842136455164967,0.06839594998124797,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20842136455164967,0.06839594998124797,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,https://www.zacks.com/stock/news/1755841/nvidia-nvda-makes-key-advancements-with-ai-on-5g-platform,0.0682631256945532,-0.010959476232528687,0.14001755762008983,2,0.21070673964762066,0.069328375592559,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21070673964762066,0.069328375592559,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,https://www.fool.com/investing/2021/06/30/what-investors-know-about-baidu-ai-chip-spin-off/,-0.6574162943403011,-0.9881594032049179,0.6648800695695407,4,2.1994031141154804,0.28564969418437336,0.09015346440119662,0.08431400557711238,,,,,,,,,,,,,,,,,,,,,,,,,2.1994031141154804,0.28564969418437336,0.09015346440119662,0.08431400557711238,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,https://www.fool.com/investing/2021/07/05/is-blackberry-a-meme-stock-worth-buying/,-0.2504266347531617,-0.9937639832496643,0.2519980991203288,1,0.2519980991203288,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2519980991203288,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,https://www.zacks.com/stock/news/1758118/apple-aapl-app-tracking-blocks-updates-from-tiktok-others,-0.06615855858086517,-0.9981994926929474,0.06627764509549486,2,0.0629681879698977,0.06958710222109203,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0629681879698977,0.06958710222109203,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,https://www.fool.com/investing/2021/07/06/why-you-cant-ignore-these-5-nasdaq-stocks/,-0.26841103661342436,-0.9996227025985718,0.2685123456236796,1,0.2685123456236796,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2685123456236796,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,https://www.benzinga.com/analyst-ratings/analyst-color/21/07/21898314/9-investor-takeaways-from-the-crackdown-on-us-listed-chinese-stocks,-0.21436143551831638,-0.9972840547561646,0.21512276309648962,2,0.3099234205675969,0.12032210562538231,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3099234205675969,0.12032210562538231,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21904157/baidu-and-nvidia-lead-the-qqq-lower-thursday,-0.2617954648918047,-0.9870281219482422,0.26523607491047024,1,0.26523607491047024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26523607491047024,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,https://www.marketwatch.com/story/china-is-cracking-down-on-its-own-tech-giants-but-apple-and-the-u-s-ipo-market-could-pay-the-price-11625765133,-0.06426147406250536,-0.9907203912734985,0.06486338085754138,1,0.06486338085754138,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06486338085754138,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,https://www.fool.com/investing/2021/07/09/why-these-4-chinese-online-educators-fell-hard-thi/,-0.34113847269820247,-0.9975600242614746,0.34197287822430344,1,0.34197287822430344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34197287822430344,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,https://www.fool.com/investing/2021/07/09/why-chinese-tech-stocks-got-destroyed-this-week/,-0.2889583836635194,-0.9985907673835754,0.28960888840880616,2,0.06971835296018554,0.5094994238574267,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06971835296018554,0.5094994238574267,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,https://www.fool.com/investing/2021/07/13/5-supercharged-stocks-with-115-to-177-upside/,0.23731717998202645,0.011943191289901733,0.3080888414462297,2,0.551044280279649,0.0651334026128104,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551044280279649,0.0651334026128104,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,https://www.benzinga.com/trading-ideas/long-ideas/21/07/22007592/amd-and-biogen-lead-the-qqq-lower-thursday,-0.11225171709253014,-0.9960124492645264,0.11270111852057556,1,0.11270111852057556,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11270111852057556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,https://www.fool.com/investing/2021/07/15/why-is-everyone-talking-about-alibaba-stock/,-0.06349902327503539,-0.9822606444358826,0.06462789227311994,2,0.0633963585838617,0.06585942596237819,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0633963585838617,0.06585942596237819,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,https://www.zacks.com/stock/news/1766101/the-f-150-lightning-will-crush-the-tesla-cybertruck,-0.13024652354014757,-0.9036605954170227,0.14186871974782858,4,0.3236640041131854,0.10980411211355784,0.0647188469016341,0.06928791586293695,,,,,,,,,,,,,,,,,,,,,,,,,0.3236640041131854,0.10980411211355784,0.0647188469016341,0.06928791586293695,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,https://www.benzinga.com/analyst-ratings/analyst-color/21/07/22125084/how-faangs-could-benefit-from-chinese-regulatory-scrutiny-of-domestic-tech-stocks,-0.32177603190037246,-0.9640481472015381,0.3337758936982884,1,0.3337758936982884,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3337758936982884,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,https://www.marketwatch.com/story/here-are-wall-streets-favorite-big-tech-stocks-as-the-nasdaq-closes-in-on-another-milestone-11627074982,-0.06736031928133102,-0.983564168214798,0.06848994211909495,2,0.06765150864563091,0.069328375592559,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06765150864563091,0.069328375592559,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,https://www.fool.com/investing/2021/07/26/if-you-invested-5000-in-baidu-in-2005-this-is-how/,-0.010723266274760395,-0.12196263074874877,0.16354194931971924,5,0.06998206310951628,0.0891491879097243,0.2853959652445531,0.2807753946480156,0.09240713568678689,,,,,,,,,,,,,,,,,,,,,,,,0.06998206310951628,0.0891491879097243,0.2853959652445531,0.2807753946480156,0.09240713568678689,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,https://www.zacks.com/stock/news/1767297/is-first-trust-nasdaq100-equal-weighted-etf-qqew-a-strong-etf-right-now,-0.2554772998494811,-0.9934243559837341,0.2577598382141796,2,0.4465332916964944,0.06898638473186472,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4465332916964944,0.06898638473186472,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,https://www.benzinga.com/news/21/07/22182438/baidu-and-lam-research-slip-as-the-qqq-finishes-lower-tuesday,-0.3149101951903876,-0.9971771240234375,0.3158016641213943,1,0.3158016641213943,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3158016641213943,,,,,,,,,,,,,,,,,,,,,,,,,,,
