pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents
2021-07-01,https://www.zacks.com/stock/news/1756419/the-zacks-analyst-blog-highlights-pfizer-qualcomm-philip-morris-international-freeport-mcmoran-and-fedex,0.057824767722209146,-0.03451186418533325,0.07718955798989431,2,0.13996301950403947,0.014416096475749143,,,,0.13996301950403947,0.014416096475749143,,,
2021-07-01,https://www.zacks.com/stock/news/1756574/telecom-stock-roundup-qualcomm-upgrades-chip-ericssons-longest-5g-call-more,1.517796232890376,0.9961221814155579,1.5237048840067828,1,1.5237048840067828,,,,,1.5237048840067828,,,,
2021-07-02,https://www.fool.com/investing/2021/07/02/3-reasons-qualcomms-new-snapdragon-chip-didnt-impr/,0.013868381058597832,0.9731911420822144,0.014250418503527896,1,0.014250418503527896,,,,,0.014250418503527896,,,,
2021-07-02,https://www.fool.com/investing/2021/07/02/5g-is-about-more-than-your-phone/,-0.11118100507420176,-0.9644556641578674,0.11527850289653442,1,0.11527850289653442,,,,,0.11527850289653442,,,,
2021-07-03,https://www.benzinga.com/m-a/21/07/21832398/july-spac-merger-vote-calendar-a-look-at-upcoming-votes-and-stocks-to-watch,-0.5805185789262708,-0.9622325897216797,0.6033038011050763,1,0.6033038011050763,,,,,0.6033038011050763,,,,
2021-07-06,https://www.zacks.com/stock/news/1758309/why-us-cellular-usm-is-an-appealing-bet-for-investors,0.013301065841167246,0.9918110370635986,0.013410887098561631,1,0.013410887098561631,,,,,0.013410887098561631,,,,
2021-07-06,https://www.zacks.com/commentary/1757328/bull-of-the-day-nvidia-nvda,-0.059874023453930315,-0.9107494950294495,0.06782682125950622,3,0.09989540173026673,0.08916872531223687,0.014416336736015065,,,0.09989540173026673,0.08916872531223687,0.014416336736015065,,
2021-07-08,https://www.marketwatch.com/story/dow-futures-drop-450-points-as-treasury-yields-continue-to-fall-11625744134,-0.01450946995270379,-0.9996737241744995,0.01451420558711321,1,0.01451420558711321,,,,,0.01451420558711321,,,,
2021-07-09,https://www.zacks.com/stock/news/1759951/etf-strategies-to-combat-the-rising-delta-strain-concerns,-0.013377077555718528,-0.9993745684623718,0.01338544923781718,1,0.01338544923781718,,,,,0.01338544923781718,,,,
2021-07-12,https://www.zacks.com/stock/news/1760302/qualcomm-qcom-debuts-in-smartphone-market-with-asus-tie-up,0.8842130214958819,0.9512815475463867,0.9294966603488812,1,0.9294966603488812,,,,,0.9294966603488812,,,,
2021-07-12,https://www.marketwatch.com/story/broadcom-in-talks-to-buy-software-firm-sas-11626114962,-0.01380258290317333,-0.9803093671798706,0.014079823538645004,1,0.014079823538645004,,,,,0.014079823538645004,,,,
2021-07-13,https://www.marketwatch.com/story/broadcom-purchasing-sas-would-propel-the-company-into-the-big-leagues-11626198474,-0.013455550512502084,-0.9899832010269165,0.013591695797003978,1,0.013591695797003978,,,,,0.013591695797003978,,,,
2021-07-13,https://www.fool.com/investing/2021/07/13/3-5g-stocks-to-buy-in-july/,0.012734062896658987,0.9350957274436951,0.013617924371733101,1,0.013617924371733101,,,,,0.013617924371733101,,,,
2021-07-14,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21986701/apple-and-qualcomm-lead-the-qqq-higher-wednesday,-0.013956657327150996,-0.9985040426254272,0.013977567171840297,1,0.013977567171840297,,,,,0.013977567171840297,,,,
2021-07-15,https://www.zacks.com/stock/news/1762063/telecom-stock-roundup-qcom-enters-smartphone-market-vz-settles-lawsuits-more,-1.776625547304888,-0.9869446158409119,1.8001268954602279,1,1.8001268954602279,,,,,1.8001268954602279,,,,
2021-07-15,https://www.benzinga.com/news/earnings/21/07/21992253/apple-supplier-tsmc-sees-q2-profit-jump-11-on-higher-chip-demand,-0.9758409934858936,-0.8197072148323059,1.1904750572258038,1,1.1904750572258038,,,,,1.1904750572258038,,,,
2021-07-15,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21991081/apple-and-these-stocks-are-best-plays-for-consumer-spending-rebound-says-cramer,-0.012244267459089301,-0.936722457408905,0.013071393092206332,1,0.013071393092206332,,,,,0.013071393092206332,,,,
2021-07-15,https://www.zacks.com/stock/news/1761961/ericsson-eric-joins-tech-giants-to-test-industry-first-5g-feature,0.7639187731112538,0.9039435386657715,0.8450956729430298,1,0.8450956729430298,,,,,0.8450956729430298,,,,
2021-07-16,https://www.fool.com/investing/2021/07/16/got-1000-3-5g-stocks-to-look-at-right-now/,-0.01447516746295169,-0.9945753812789917,0.014554118003943647,1,0.014554118003943647,,,,,0.014554118003943647,,,,
2021-07-16,https://www.benzinga.com/news/21/07/22012393/apple-supplier-tsmc-eyes-second-phase-expansion-in-us,-1.5687978479577727,-0.9752295017242432,1.6086447807250273,1,1.6086447807250273,,,,,1.6086447807250273,,,,
2021-07-17,https://www.marketwatch.com/story/these-big-tech-stocks-including-square-and-tesla-are-expected-to-show-the-best-sales-growth-as-the-u-s-economy-expands-11626197062,-0.014663878988150213,-0.9971517324447632,0.014705764941307478,1,0.014705764941307478,,,,,0.014705764941307478,,,,
2021-07-17,https://www.marketwatch.com/story/intel-wants-to-buy-amds-old-chip-making-business-how-weird-are-semiconductor-mergers-going-to-get-11626402802,-0.013269092977023743,-0.996321439743042,0.013318084352822852,1,0.013318084352822852,,,,,0.013318084352822852,,,,
2021-07-19,https://www.zacks.com/stock/news/1763178/telecom-stock-roundup-qcom-asus-offer-exp21-vz-settles-lawsuits-more-revised,-1.776625547304888,-0.9869446158409119,1.8001268954602279,1,1.8001268954602279,,,,,1.8001268954602279,,,,
2021-07-19,https://www.zacks.com/stock/news/1763835/qualcomm-qcom-stock-moves--066-what-you-should-know,0.5191079267102431,-0.0003631711006164551,0.6489073270044845,2,0.12748051077116793,1.1703341432378012,,,,0.12748051077116793,1.1703341432378012,,,
2021-07-20,https://www.zacks.com/stock/news/1764215/heres-why-qualcomm-qcom-is-a-strong-momentum-stock,-0.6017917320174838,-0.9941451549530029,0.6053358797950716,1,0.6053358797950716,,,,,0.6053358797950716,,,,
2021-07-20,https://www.fool.com/investing/2021/07/20/where-will-tsmc-be-in-5-years/,1.2971625002573575,0.9919771552085876,1.3076536021483247,1,1.3076536021483247,,,,,1.3076536021483247,,,,
2021-07-20,https://www.zacks.com/stock/news/1764327/what-lies-ahead-for-chip-etfs-in-q2-earnings,-0.012970893741776613,-0.9941495656967163,0.013047225678448493,1,0.013047225678448493,,,,,0.013047225678448493,,,,
2021-07-21,https://www.benzinga.com/news/21/07/22076157/apple-to-feature-5g-in-all-2022-iphone-lines-nikkei,-0.012992056676541042,-0.9828841686248779,0.013218298850736212,1,0.013218298850736212,,,,,0.013218298850736212,,,,
2021-07-21,https://www.fool.com/investing/2021/07/21/looking-for-tech-stocks-these-3-are-great-buys/,0.6271590579646251,0.9872490763664246,0.6352591995050402,1,0.6352591995050402,,,,,0.6352591995050402,,,,
2021-07-21,https://www.benzinga.com/tech/21/07/22085978/apple-planning-5g-enabled-budget-iphone-report,-0.09935639490201055,-0.9903587698936462,0.10032363818283786,1,0.10032363818283786,,,,,0.10032363818283786,,,,
2021-07-21,https://www.fool.com/investing/2021/07/21/these-are-the-hottest-stocks-in-the-nasdaq-today/,1.1550825790085286,0.9837380647659302,1.1741769688289616,1,1.1741769688289616,,,,,1.1741769688289616,,,,
2021-07-23,https://www.zacks.com/stock/news/1766658/will-solid-top-line-growth-buoy-qualcomm-qcom-q3-earnings,0.8766599944388941,0.9942750334739685,0.8817077417461335,1,0.8817077417461335,,,,,0.8817077417461335,,,,
2021-07-26,https://www.marketwatch.com/story/the-main-attractions-arrive-apple-microsoft-google-facebook-amazon-and-tesla-headline-the-biggest-week-of-earnings-11627254964,-0.013560992326783965,-0.9958193302154541,0.013617924371733101,1,0.013617924371733101,,,,,0.013617924371733101,,,,
2021-07-27,https://www.benzinga.com/news/21/07/22175754/intel-to-stop-addressing-chip-technology-based-on-transistor-size-adds-qualcomm-amazon-as-customers,-1.248082046741989,-0.9976083040237427,1.2510742359581293,1,1.2510742359581293,,,,,1.2510742359581293,,,,
2021-07-27,https://www.marketwatch.com/story/intel-stock-dips-as-new-chip-designation-production-schedule-revealed-11627338595,-0.012761331945148504,-0.9407148957252502,0.013565568062266168,1,0.013565568062266168,,,,,0.013565568062266168,,,,
2021-07-28,https://www.zacks.com/stock/news/1769888/qualcomm-qcom-tops-q3-earnings-and-revenue-estimates,-1.7261837600007939,-0.9961510896682739,1.7328533571906513,1,1.7328533571906513,,,,,1.7328533571906513,,,,
2021-07-28,https://www.zacks.com/stock/news/1769979/markets-q2-earnings-mixed-facebook-qualcomm-ford-beat,-0.01332414460458203,-0.9941613078117371,0.01340239707569187,1,0.01340239707569187,,,,,0.01340239707569187,,,,
2021-07-28,https://www.marketwatch.com/story/amd-stock-rises-as-data-center-gaming-segment-sales-nearly-triple-11627417746,-0.09991302112251915,-0.9952959418296814,0.10038523912681302,1,0.10038523912681302,,,,,0.10038523912681302,,,,
2021-07-28,https://www.benzinga.com/news/21/07/22211323/10-stocks-moving-in-wednesdays-after-hours-session,-0.01357278206752469,-0.9819393754005432,0.013822423672528878,1,0.013822423672528878,,,,,0.013822423672528878,,,,
2021-07-29,https://www.zacks.com/stock/news/1770384/qualcomm-qcom-q3-earnings-beat-on-solid-5g-chip-traction,0.013297626551602937,0.9783640503883362,0.013591695797003978,1,0.013591695797003978,,,,,0.013591695797003978,,,,
