pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents
2021-05-05,https://www.fool.com/investing/2021/05/05/where-will-snap-be-in-5-years/?source=iedfolrf0000001,-0.08856763235975454,-0.5846658706665039,0.14255871295084419,5,0.12494424562484474,0.1300963869799218,0.12513630687307178,0.12840346831592914,0.20421315696045345,,,,,,,,,0.12494424562484474,0.1300963869799218,0.12513630687307178,0.12840346831592914,0.20421315696045345,,,,,,,,
2021-05-05,https://www.benzinga.com/markets/cryptocurrency/21/05/20956703/could-elon-musks-snl-hosting-tank-dogecoin-price-with-profit-booking,-0.11368344118039117,-0.993855893611908,0.11438624242317323,1,0.11438624242317323,,,,,,,,,,,,,0.11438624242317323,,,,,,,,,,,,
2021-05-07,http://www.zacks.com/stock/news/1516215/unity-software-u-to-post-q1-earnings-whats-in-the-cards?cid=CS-ZC-FT-analyst_blog|earnings_preview-1516215,0.9508349951317409,-0.0006017684936523438,1.073410173764193,2,2.0280492853670826,0.11877106216130348,,,,,,,,,,,,2.0280492853670826,0.11877106216130348,,,,,,,,,,,
2021-05-11,https://www.fool.com/investing/2021/05/11/how-twitters-earnings-beat-missed-big/?source=iedfolrf0000001,-0.09466475185309979,-0.9995368719100952,0.09470861407263279,1,0.09470861407263279,,,,,,,,,,,,,0.09470861407263279,,,,,,,,,,,,
2021-05-12,https://qz.com/2006737/snapchat-wants-to-cash-in-on-social-medias-e-commerce-rush/,0.08627615800539049,0.9355711340904236,0.09222034282517375,2,0.0926121181617933,0.09182856748855418,,,,,,,,,,,,0.0926121181617933,0.09182856748855418,,,,,,,,,,,
2021-05-12,https://www.fool.com/investing/2021/05/12/virtual-reality-stocks-skip-facebook-buy-unity/?source=iedfolrf0000001,-0.4729211992473481,-0.9985077977180481,0.4736279479520784,1,0.4736279479520784,,,,,,,,,,,,,0.4736279479520784,,,,,,,,,,,,
2021-05-13,http://www.zacks.com/stock/news/1547325/2-growth-tech-stocks-to-buy-at-a-discount-despite-inflation-and-volatility?cid=CS-ZC-FT-stocks_in_the_news|investment_ideas-1547325,-0.13281283485869447,-0.3942033847173055,0.21433492816054878,3,0.13304924758123204,0.39195800176299544,0.11799753513741884,,,,,,,,,,,0.13304924758123204,0.39195800176299544,0.11799753513741884,,,,,,,,,,
2021-05-15,https://www.fool.com/investing/2021/05/15/3-stocks-to-get-your-kids-excited-about-investing/?source=iedfolrf0000001,0.46950987898688795,0.9846043189366659,0.47497055344405376,3,0.40567044974507704,0.34189328687281983,0.6773479237142644,,,,,,,,,,,0.40567044974507704,0.34189328687281983,0.6773479237142644,,,,,,,,,,
2021-05-16,https://qz.com/2009220/social-media-wont-change-itself-until-users-stop-logging-in/,-0.6005647040467386,-0.9975956082344055,0.6020121771683097,1,0.6020121771683097,,,,,,,,,,,,,0.6020121771683097,,,,,,,,,,,,
2021-05-17,https://www.benzinga.com/markets/options/21/05/21154174/unusual-options-activity-insight-snap,-0.11859073243032008,-0.994508683681488,0.11924554745094736,1,0.11924554745094736,,,,,,,,,,,,,0.11924554745094736,,,,,,,,,,,,
