pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_23_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents,sub_23_sents
2021-06-01,https://www.fool.com/investing/2021/06/01/why-xpeng-stock-is-higher-today/?source=iedfolrf0000001,-1.2789443016531197,-0.8704236745834351,1.4693353811466505,1,1.4693353811466505,,,,,,,,,,,,,,,,,,,,,,,1.4693353811466505,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,https://www.fool.com/investing/2021/06/02/is-the-chip-shortage-responsible-for-advance-auto/?source=iedfolrf0000001,-1.0307094525838978,-0.9773238301277161,1.0546242921849203,1,1.0546242921849203,,,,,,,,,,,,,,,,,,,,,,,1.0546242921849203,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,http://www.zacks.com/stock/news/1644130/company-news-for-jun-2-2021?cid=CS-ZC-FT-corporate_summary-1644130,-0.01255842657105148,-0.9965944886207581,0.012601366956257673,2,0.012459469697017656,0.01274326421549769,,,,,,,,,,,,,,,,,,,,,,0.012459469697017656,0.01274326421549769,,,,,,,,,,,,,,,,,,,,,
2021-06-02,https://www.benzinga.com/news/21/06/21383770/68-biggest-movers-from-yesterday,-0.012893143288314184,-0.9968886971473694,0.012933382959610586,1,0.012933382959610586,,,,,,,,,,,,,,,,,,,,,,,0.012933382959610586,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,https://www.fool.com/investing/2021/06/03/teslas-surprise-just-shocked-the-stock-market/?source=iedfolrf0000001,-0.37348509673523633,-0.9992940425872803,0.37374894757527327,1,0.37374894757527327,,,,,,,,,,,,,,,,,,,,,,,0.37374894757527327,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,http://www.zacks.com/stock/news/1654126/tesla-tsla-tumbles-53-in-a-day-what-triggered-the-plunge?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1654126,-0.09315602112169903,-0.8071196973323822,0.1472716303531695,2,0.281805799019992,0.01273746168634703,,,,,,,,,,,,,,,,,,,,,,0.281805799019992,0.01273746168634703,,,,,,,,,,,,,,,,,,,,,
2021-06-04,https://www.fool.com/investing/2021/06/04/why-tesla-stock-bounced-back-today/,-1.927095476599546,-0.994306743144989,1.9381297470679413,1,1.9381297470679413,,,,,,,,,,,,,,,,,,,,,,,1.9381297470679413,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,https://www.fool.com/investing/2021/06/05/why-tesla-stock-tumbled-12-in-may/,-0.7913698212204614,-0.9995610117912292,0.7917173758131223,1,0.7917173758131223,,,,,,,,,,,,,,,,,,,,,,,0.7917173758131223,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,https://www.fool.com/investing/2021/06/06/5-non-tech-stocks-getting-hit-by-the-chip-shortage/,-1.0989162753734503,-0.998917281627655,1.100019110516731,2,1.2239691508455426,0.9760690701879192,,,,,,,,,,,,,,,,,,,,,,1.2239691508455426,0.9760690701879192,,,,,,,,,,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/news/21/06/21464012/warren-buffett-backed-byd-records-126-yoy-jump-in-may-ev-sales-outdoes-nio-xpeng-li-auto-sales-combi,-0.3421172093604241,-0.9969608783721924,0.3432387611856585,2,0.40557984795013224,0.28089767442118474,,,,,,,,,,,,,,,,,,,,,,0.40557984795013224,0.28089767442118474,,,,,,,,,,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21475069/2-reasons-why-tesla-has-become-an-ev-stock-laggard,-0.012475945213006425,-0.9852912425994873,0.012662190298262698,1,0.012662190298262698,,,,,,,,,,,,,,,,,,,,,,,0.012662190298262698,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/news/earnings/21/06/21467114/a-peek-into-the-markets-us-stock-futures-mixed-crude-oil-down,0.2723387737679294,0.9287301301956177,0.2932377931041894,1,0.2932377931041894,,,,,,,,,,,,,,,,,,,,,,,0.2932377931041894,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/news/21/06/21464925/nio-manufacturing-partner-jac-sees-may-sales-drop-12-4-sequentially,-1.273659247519868,-0.9980950951576233,1.276008603148209,3,1.0250260299031193,2.791995157077761,0.011004622463746786,,,,,,,,,,,,,,,,,,,,,1.0250260299031193,2.791995157077761,0.011004622463746786,,,,,,,,,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/news/21/06/21463926/nio-says-dip-seen-in-may-deliveries-wasnt-due-to-chip-shortage,-1.0096439164604536,-0.9985219836235046,1.0111383955680064,1,1.0111383955680064,,,,,,,,,,,,,,,,,,,,,,,1.0111383955680064,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21472205/why-nio-stock-looks-charged-for-a-drive-north,-0.7970227568892029,-0.9943187534809113,0.8042477666711977,2,1.5938190622756112,0.014676471066784222,,,,,,,,,,,,,,,,,,,,,,1.5938190622756112,0.014676471066784222,,,,,,,,,,,,,,,,,,,,,
2021-06-09,https://www.benzinga.com/news/21/06/21484017/exclusive-xpengs-brian-gu-talks-ev-competition-technology-p5-sedan-on-premarket-prep,1.2455961169334724,0.9857296943664551,1.263628481572768,1,1.263628481572768,,,,,,,,,,,,,,,,,,,,,,,1.263628481572768,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21494218/tesla-nio-shares-diverge-what-does-it-signal-for-the-ev-companies,-0.8735865681218484,-0.8003394603729248,0.9606123762093279,2,1.4944608639393775,0.4267638884792785,,,,,,,,,,,,,,,,,,,,,,1.4944608639393775,0.4267638884792785,,,,,,,,,,,,,,,,,,,,,
2021-06-10,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21518706/mcdonalds-and-microsoft-lead-the-dow-jones-in-a-mixed-day-of-trading,-0.2872095683213626,-0.991726279258728,0.28960568488317073,1,0.28960568488317073,,,,,,,,,,,,,,,,,,,,,,,0.28960568488317073,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,https://www.benzinga.com/news/21/06/21505125/nio-begins-construction-at-its-second-factory-ceo-says-speed-is-impressive,-0.3138247861760045,-0.9971634745597839,0.31475800461044967,2,0.34398688763522706,0.2855291215856723,,,,,,,,,,,,,,,,,,,,,,0.34398688763522706,0.2855291215856723,,,,,,,,,,,,,,,,,,,,,
2021-06-10,https://www.benzinga.com/news/21/06/21514119/rumors-of-a-mass-market-nio-ev-surface-again,0.17455107913763848,-0.24565261602401733,0.3565219487587215,3,0.2873363762840967,0.7712161458162305,0.011013324175837396,,,,,,,,,,,,,,,,,,,,,0.2873363762840967,0.7712161458162305,0.011013324175837396,,,,,,,,,,,,,,,,,,,,
2021-06-11,https://www.benzinga.com/news/earnings/21/06/21525765/a-peek-into-the-markets-us-stock-futures-edge-up-after-s-p-hits-record-high,0.012473152323267431,0.9980018734931946,0.012498125158431865,1,0.012498125158431865,,,,,,,,,,,,,,,,,,,,,,,0.012498125158431865,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21534586/nvidia-and-dollar-tree-lead-the-nasdaq-in-a-mixed-day-for-the-markets,-0.013299618731970228,-0.9991567134857178,0.013310843586860749,1,0.013310843586860749,,,,,,,,,,,,,,,,,,,,,,,0.013310843586860749,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,https://www.benzinga.com/news/21/06/21523462/nio-said-to-plan-a-31-300-ev-to-increase-its-china-market-share-under-separate-brand,-0.33335800131993,-0.9943205118179321,0.3352621185601876,1,0.3352621185601876,,,,,,,,,,,,,,,,,,,,,,,0.3352621185601876,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,https://www.benzinga.com/news/21/06/21523656/nio-wins-key-ewvta-license-for-es8-says-will-serve-as-essential-foundation-for-europe-expansion,0.2922542123202388,0.8828261494636536,0.3310439008833087,1,0.3310439008833087,,,,,,,,,,,,,,,,,,,,,,,0.3310439008833087,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,https://www.benzinga.com/news/21/06/21532835/nio-stock-soars-on-news-and-options-traders-place-big-bets,-0.007203683456792358,-0.49381738901138306,0.014095119611848447,4,0.013600300749853451,0.014717192129899234,0.013664363523741016,0.014398622043900085,,,,,,,,,,,,,,,,,,,,0.013600300749853451,0.014717192129899234,0.013664363523741016,0.014398622043900085,,,,,,,,,,,,,,,,,,,
2021-06-13,https://www.fool.com/investing/2021/06/13/3-renewable-energy-stocks-that-simply-cannot-be-st/,0.774959068561902,0.9804116686185201,0.7828835727122359,3,0.29390412332384247,0.013202274813946502,2.0415443199989185,,,,,,,,,,,,,,,,,,,,,0.29390412332384247,0.013202274813946502,2.0415443199989185,,,,,,,,,,,,,,,,,,,,
2021-06-14,https://www.benzinga.com/news/21/06/21543322/nio-ceo-says-ev-maker-still-pretty-stressed-overall-but-not-because-of-competition,-2.9508003637537743,-0.9969467520713806,2.9598374814129484,1,2.9598374814129484,,,,,,,,,,,,,,,,,,,,,,,2.9598374814129484,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,https://www.zacks.com/stock/news/1705825/nvidia-nvda-to-acquire-deepmap-to-bolster-nvidia-drive-platform,0.3256141293739551,0.9738213419914246,0.3343674197035851,1,0.3343674197035851,,,,,,,,,,,,,,,,,,,,,,,0.3343674197035851,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,https://www.benzinga.com/news/21/06/21561286/nio-ceo-expects-chinas-smart-ev-penetration-to-hit-90-by-2030,1.9269470449527377,0.6357951164245605,3.030767294642121,1,3.030767294642121,,,,,,,,,,,,,,,,,,,,,,,3.030767294642121,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,https://www.benzinga.com/news/earnings/21/06/21562967/a-peek-into-the-markets-us-stock-futures-slightly-higher-fed-meeting-in-focus,-0.01251275096664314,-0.992223858833313,0.012610814439955126,1,0.012610814439955126,,,,,,,,,,,,,,,,,,,,,,,0.012610814439955126,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,https://www.benzinga.com/news/21/06/21574189/why-nio-is-investing-in-chinese-online-used-car-dealer-uxin,-2.401296576759045,-0.9272277355194092,2.589759219631087,1,2.589759219631087,,,,,,,,,,,,,,,,,,,,,,,2.589759219631087,,,,,,,,,,,,,,,,,,,,,,
