pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents
2021-06-16,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21584353/thinking-about-buying-stock-or-options-in-carnival-royal-caribbean-or-norwegian,-0.21864397644554176,-0.9565844933191935,0.22932034661688905,3,0.2973583456851326,0.3691806376809412,0.021422056484593343,,,,,,,,,,,,0.2973583456851326,0.3691806376809412,0.021422056484593343,,,,,,,,,,,
2021-06-17,https://www.zacks.com/stock/news/1722001/heres-why-you-should-hold-on-to-norwegian-cruise-nclh-stock,0.13698507857140108,-0.0047067999839782715,0.4601989679195132,2,0.6007335085924282,0.3196644272465982,,,,,,,,,,,,,0.6007335085924282,0.3196644272465982,,,,,,,,,,,,
2021-06-17,https://www.zacks.com/stock/news/1722113/royal-caribbean-rcl-delays-us-cruise-resumption-plan,0.13583530930031637,-0.00016137957572937012,0.45619892739928164,2,0.5929366397837414,0.31946121501482183,,,,,,,,,,,,,0.5929366397837414,0.31946121501482183,,,,,,,,,,,,
2021-06-18,https://www.investing.com/analysis/debate-returns-as-investors-consider-whether-inflation-is-transitory-200586954,-0.38331645339864895,-0.9750916361808777,0.39310813381599397,1,0.39310813381599397,,,,,,,,,,,,,,0.39310813381599397,,,,,,,,,,,,,
2021-06-18,https://www.zacks.com/stock/news/1729376/carnival-ccl-stock-moves--084-what-you-should-know,0.24697368373180273,0.8705865144729614,0.28368654881050676,1,0.28368654881050676,,,,,,,,,,,,,,0.28368654881050676,,,,,,,,,,,,,
2021-06-19,https://www.marketwatch.com/story/the-new-cruise-ship-rulebook-what-to-know-about-booking-a-trip-getting-on-board-and-other-changes-11623443083,0.00021245826646748567,0.009389817714691162,0.019641378256595197,2,0.019670219255830762,0.019612537257359633,,,,,,,,,,,,,0.019670219255830762,0.019612537257359633,,,,,,,,,,,,
2021-06-21,https://www.zacks.com/stock/news/1742071/company-news-for-jun-21-2021,-0.6749352200352204,-0.9986016154289246,0.6758803607035212,1,0.6758803607035212,,,,,,,,,,,,,,0.6758803607035212,,,,,,,,,,,,,
2021-06-21,https://www.investing.com/analysis/premarket-reversal-kicks-off-busy-week-featuring-powell-nike-earnings-200587356,-0.3219370585789395,-0.9948122501373291,0.3236158969036596,1,0.3236158969036596,,,,,,,,,,,,,,0.3236158969036596,,,,,,,,,,,,,
2021-06-21,https://www.fool.com/investing/2021/06/21/reasons-carnival-stock-may-sink-after-ships-sail/,-0.025449232234124732,-0.9424472600221634,0.02703871572150564,4,0.027277087664624913,0.02764089252072887,0.027094762919416083,0.02614211978125271,,,,,,,,,,,0.027277087664624913,0.02764089252072887,0.027094762919416083,0.02614211978125271,,,,,,,,,,
2021-06-22,https://www.zacks.com/stock/news/1747295/factors-setting-the-tone-for-carnivals-ccl-q2-earnings,-0.0013158173146648536,-0.050888240337371826,0.02579568372121585,2,0.025799000035375556,0.025792367407056146,,,,,,,,,,,,,0.025799000035375556,0.025792367407056146,,,,,,,,,,,,
