pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents
2021-05-25,http://www.zacks.com/stock/news/1604969/heres-why-small-cap-etfs-are-looking-great-buys-now?cid=CS-ZC-FT-etf_news_and_commentary-1604969,-0.045091197237476656,-0.9822524785995483,0.04587744548203218,2,0.04378527269142859,0.04796961827263577,,,,,,,,0.04378527269142859,0.04796961827263577,,,,,,,
2021-05-26,http://www.zacks.com/stock/news/1609774/hawaiian-holdings-ha-revenue-outlook-for-q2-improves?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1609774,-0.01116628245559681,0.0004659295082092285,0.45418738172983997,2,0.4427901285985554,0.4655846348611246,,,,,,,,0.4427901285985554,0.4655846348611246,,,,,,,
2021-05-27,http://www.zacks.com/stock/news/1613101/are-us-airlines-set-to-make-a-comeback-in-2021?cid=CS-ZC-FT-analyst_blog|industry_focus-1613101,0.12167845665053625,0.894031286239624,0.1361008932498624,1,0.1361008932498624,,,,,,,,,0.1361008932498624,,,,,,,,
2021-05-27,http://www.zacks.com/stock/news/1613993/united-airlines-ual-to-resume-services-to-spain-in-july?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1613993,-0.1979859877080652,-0.9094934463500977,0.23587847771182074,2,0.4227988825871698,0.04895807283647168,,,,,,,,0.4227988825871698,0.04895807283647168,,,,,,,
2021-05-28,https://www.investing.com/analysis/easyjet-ftse-airline-in-focus-as-europe-returns-to-air-travel-200582869,-1.6056906534840523,-0.8408387899398804,1.9096296135420423,1,1.9096296135420423,,,,,,,,,1.9096296135420423,,,,,,,,
2021-05-28,http://www.zacks.com/stock/news/1619093/can-us-airlines-bounce-back-in-summer-as-restrictions-ease?cid=CS-ZC-FT-analyst_blog|industry_focus-1619093,-0.024400163264391816,-0.0038883984088897705,0.44053134936680616,2,0.4177043757552335,0.46335832297837887,,,,,,,,0.4177043757552335,0.46335832297837887,,,,,,,
2021-05-28,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7466-EF02C46E1BBE%7D&siteid=rss&rss=1,-0.046985979653168,-0.9980018734931946,0.04708005155211605,1,0.04708005155211605,,,,,,,,,0.04708005155211605,,,,,,,,
2021-05-29,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7456-3CDDAF571A7C%7D&siteid=rss&rss=1,-0.11102813126212213,-0.041699618101119995,0.15608507651134285,2,0.26554967264756224,0.04662048037512343,,,,,,,,0.26554967264756224,0.04662048037512343,,,,,,,
2021-05-31,http://www.marketwatch.com/news/story.asp?guid=20C05575-04D4-B545-746A-9118D4B24E79&siteid=rss&rss=1,-0.04600983330587776,-0.9972795844078064,0.04613534060581298,1,0.04613534060581298,,,,,,,,,0.04613534060581298,,,,,,,,
2021-06-01,https://www.investing.com/analysis/summer-kicks-off-with-reopening-optimism-but-eyes-on-inflation-200583568,-2.1302561021998927,-0.9982715845108032,2.1339444448314246,1,2.1339444448314246,,,,,,,,,2.1339444448314246,,,,,,,,
2021-06-01,http://www.zacks.com/stock/news/1638802/the-zacks-analyst-blog-highlights-southwest-airlines-american-airlines-united-airlines-delta-air-lines-and-jetblue-airways?cid=CS-ZC-FT-press_releases-1638802,0.093240419350099,-0.028069764375686646,0.5761916600022886,2,0.6890249970261983,0.46335832297837887,,,,,,,,0.6890249970261983,0.46335832297837887,,,,,,,
2021-06-01,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-746C-8E82CF8B0F7D%7D&siteid=rss&rss=1,0.7511098978387227,0.9920946955680847,0.7570949640131164,1,0.7570949640131164,,,,,,,,,0.7570949640131164,,,,,,,,
2021-06-03,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7478-3B342146AA59%7D&siteid=rss&rss=1,-0.04900032368679063,-0.9995380640029907,0.049022969160926334,1,0.049022969160926334,,,,,,,,,0.049022969160926334,,,,,,,,
2021-06-03,https://www.fool.com/investing/2021/06/03/2-hot-robinhood-stocks-that-might-cool-off-in-june/?source=iedfolrf0000001,-0.04855817101280878,-0.9973316192626953,0.048688089372626864,1,0.048688089372626864,,,,,,,,,0.048688089372626864,,,,,,,,
2021-06-03,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7479-FE400EB34B53%7D&siteid=rss&rss=1,-0.5433424747394365,-0.9990555644035339,0.5438561118107863,1,0.5438561118107863,,,,,,,,,0.5438561118107863,,,,,,,,
2021-06-03,https://invezz.com/news/2021/06/03/best-airline-stocks-to-buy-as-business-travel-bounces-back/,-0.502730408410419,0.10475823283195496,0.7083641324395621,2,0.05684215120696406,1.35988611367216,,,,,,,,0.05684215120696406,1.35988611367216,,,,,,,
2021-06-04,https://www.zacks.com/stock/news/1655922/american-airlines-aal-slips-despite-upbeat-may-bookings,0.5333669525407847,-0.1361752152442932,0.79473835907811,2,1.5405522496550996,0.048924468501120415,,,,,,,,1.5405522496550996,0.048924468501120415,,,,,,,
